Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714938484876
Timestamp end: 1714939385377

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      420.7   548.4   160.7   218.9   233.3   355.9   420.7   460.3   491.9   531.6   585.9   683.6  1684.0  6726.8 22247.0  85748.1    85666
read      393.7   383.0   160.7   211.2   224.6   336.5   410.1   457.5   495.0   539.9   593.5   671.3  1191.6  4199.0 14429.6  51928.1    51918
read      385.1   352.5   160.7   207.5   220.7   328.5   427.9   481.9   515.7   550.4   589.9   643.7   853.6  2920.4 13046.2  34369.2    34406
read      489.0   702.6   160.7   209.0   222.4   374.5   497.1   563.4   615.0   687.0   794.8   958.0  1995.0  7746.7 31698.1  28629.9    28664
read      497.5   717.1   160.7   208.9   222.3   350.0   476.0   557.2   621.3   726.5   878.4  1098.5  1944.4  8198.1 30252.5  38231.0    38289
read      521.3   963.2   160.7   209.8   223.9   409.3   510.9   572.3   619.7   676.5   743.5   859.1  3070.5 11836.3 32118.9  20710.9    20658
read      508.2  1061.0   160.7   210.6   225.1   400.8   482.0   529.5   563.9   602.6   648.1   728.2  3295.3 12544.9 36848.6  13805.8    13840
read      440.3   604.1   148.8   220.2   236.3   365.2   428.9   468.9   502.7   546.0   607.5   722.2  1824.2  7512.2 28772.4  93463.0    93419
read      408.7   477.8   160.7   218.9   233.8   353.3   413.5   450.3   478.5   515.1   565.8   653.6  1546.6  6041.4 17231.8  98360.3    98284
read      397.4   433.5   160.7   211.6   225.0   334.7   399.3   438.9   470.6   512.2   570.7   666.8  1550.6  5656.4 12909.9  71199.3    71313
read      391.1   391.2   160.7   208.1   220.9   326.4   411.0   465.9   505.6   548.3   596.4   663.7  1135.7  4502.7 13093.2  42081.6    42089
read      386.8   375.2   148.8   208.7   221.5   328.0   406.4   459.3   499.3   543.6   594.0   663.3  1082.4  3702.1 14405.9  46537.9    46458
read      476.8   675.9   160.7   208.7   222.1   363.9   485.1   549.7   597.3   665.7   776.2   955.2  1727.5  8180.9 30821.9  30664.5    30755
read      491.9   660.6   160.7   209.6   223.5   349.6   467.5   551.8   620.7   728.0   899.3  1146.8  1814.8  7179.8 29949.1  42892.4    42889
read      425.5   548.9   148.8   216.3   231.1   353.6   415.9   454.6   485.2   525.1   580.6   685.9  1782.3  6883.9 23990.3  93604.8    93552
read      395.6   496.9   148.8   211.6   224.9   333.5   399.7   441.1   473.8   517.0   574.3   659.1  1329.5  5828.0 20266.0  65692.4    65694
read      484.7   653.7   160.7   209.2   222.7   373.6   497.0   566.3   620.1   696.6   806.2   968.8  1868.1  6942.7 31065.4  29559.6    29574
read      427.0   586.8   148.8   210.2   223.7   336.6   414.7   468.2   511.9   564.7   629.3   767.0  1674.7  6386.2 30272.3  51302.7    51355
read      393.2   370.1   148.8   212.4   225.8   335.5   402.4   444.6   477.9   521.7   579.3   673.6  1440.3  3452.4 14477.1  67634.2    67361
read      434.7   678.0   160.7   210.7   224.2   388.4   459.1   493.2   517.4   546.2   589.7   674.5  1321.4  8078.9 31821.8  16289.5    16287
read      440.4   622.6   148.8   213.5   228.0   347.7   411.5   452.2   485.1   529.9   596.0   773.5  2066.8  7834.4 28630.7  81315.6    81508
read      413.2   598.2   148.8   212.9   227.0   340.5   401.0   438.0   467.0   503.6   554.2   650.6  1760.5  8347.2 28737.9  87581.4    87619
read      394.0   430.0   160.7   214.4   228.8   340.5   396.6   430.7   458.0   492.4   539.7   624.3  1635.0  4703.4 14402.4  99220.7    99068
read      387.2   445.7   160.7   208.1   220.9   324.3   399.1   448.4   487.5   534.3   587.4   659.3  1150.5  4397.0 19936.8  51209.2    51267
read      484.0   957.3   160.7   208.9   223.3   390.4   465.4   506.9   535.1   566.5   604.3   667.9  3299.4  9002.6 35189.9  11863.9    11822
read      421.2   660.3   148.8   216.4   231.2   348.4   407.5   445.1   473.6   511.3   564.7   660.4  1744.1  8312.7 30962.8  97609.4    97494
read      387.7   416.1   160.7   212.5   226.7   335.5   391.6   424.9   451.0   484.1   530.9   613.7  1605.0  4923.2 15550.3  97376.4    97350
read      385.6   429.5   160.7   208.8   221.8   325.6   396.4   442.8   480.2   525.8   580.5   653.8  1162.2  4546.8 16010.7  55460.8    55460
read      408.3   584.0   160.7   212.1   226.0   336.7   396.4   432.4   461.7   499.3   550.7   649.6  1729.7  8090.4 28556.9  85954.9    85984
read      404.6   565.3   148.8   211.7   225.5   335.5   395.7   431.6   460.4   497.7   549.3   646.3  1712.4  6860.0 26793.2  82036.8    82043
read      388.5   403.7   160.7   210.6   223.9   326.3   400.0   449.9   488.8   534.8   588.6   661.3  1157.5  4545.8 15318.5  52900.9    52873
read      495.5  1012.9   160.7   209.3   224.1   398.7   481.7   529.5   561.7   596.8   638.4   709.5  2842.5 12130.4 37463.2  13841.8    13911
read      389.4   343.9   148.8   208.2   221.3   326.6   402.8   454.8   495.0   541.9   595.6   671.0  1262.1  4158.1 10542.0  50066.7    49984
read      471.5  1007.9   160.7   210.3   225.1   384.3   446.3   478.7   501.4   528.1   561.1   619.1  3088.4 12706.2 34934.7   9294.3     9274
read      487.5   745.2   160.7   206.4   219.5   384.8   495.0   556.4   607.6   675.7   760.8   893.6  2222.6  8327.3 31292.6  27179.4    27187
read      494.0   872.8   160.7   207.2   221.0   401.1   495.1   552.5   594.7   640.4   694.1   776.6  2536.5  9607.6 32266.5  18744.6    18735
read      431.2   608.7   160.7   212.8   227.2   345.9   406.0   444.9   475.5   517.5   578.7   730.6  1818.6  8631.8 27943.7  86573.8    86505
read      397.6   509.2   160.7   212.5   226.7   338.6   395.9   430.2   457.2   491.2   538.7   622.9  1628.1  7246.0 17089.4  92860.8    93039
read      394.5   425.6   160.7   210.4   223.8   331.6   393.4   431.1   461.9   501.7   557.5   657.0  1637.8  5059.9 17574.2  75965.3    75999
read      471.2   528.2   160.7   207.6   220.9   369.1   496.7   569.0   625.8   704.7   806.1   960.3  1364.3  6395.1 24719.2  32299.8    32324
read      429.7   622.6   160.7   213.4   227.8   347.8   411.2   451.3   483.1   524.9   585.0   707.3  1827.3  8342.2 28265.5  84386.1    84255
read      389.4   381.8   160.7   211.0   224.6   333.5   395.2   431.8   460.8   497.8   548.4   638.5  1599.4  4219.3 11276.7  81716.9    81759
read      397.9   492.3   148.8   208.3   221.1   327.4   424.5   482.0   519.9   559.3   603.3   665.7  1071.9  5711.1 26418.4  37258.3    37291
read      391.0   366.9   160.7   209.4   222.5   330.9   404.3   453.7   492.8   539.8   595.5   673.6  1240.0  4482.4 12495.4  53864.4    53818
read      483.7   694.0   160.7   207.1   220.2   372.7   496.5   564.9   620.4   696.9   799.7   953.7  1732.1  7837.2 31673.2  30303.7    30297
read      424.9   506.1   160.7   211.0   224.5   352.5   456.3   509.0   544.5   585.1   635.3   735.5  1246.4  6149.0 26803.9  31569.2    31569
read      540.0   818.1   160.7   211.0   225.1   364.7   499.8   594.7   687.5   821.4   979.4  1213.4  2720.1  8654.5 32301.3  38869.1    38927
read      634.1  1643.1   160.7   212.2   227.4   400.0   479.5   523.4   552.0   587.8   639.1  1307.1  6288.9 30775.1 39758.2  10597.0    10652
read      429.6   587.1   160.7   220.3   236.7   363.0   426.2   465.5   497.1   536.0   588.0   680.9  1668.9  8240.4 29960.8  98037.2    98119
read      396.9   438.5   160.7   209.3   222.6   333.1   410.4   461.6   500.7   545.4   597.3   672.5  1262.9  5089.1 18058.1  48120.0    48176
read      369.1   238.1   148.8   206.3   219.4   320.7   416.7   470.5   502.3   534.6   570.2   616.7   693.6  1901.0  9927.8  34854.0    34929
read      350.0   160.5   160.7   207.9   221.1   320.5   382.1   418.1   445.9   479.9   523.8   582.6   683.3  1060.1  6027.3  69849.3    69735
read      377.4   273.8   160.7   208.9   221.9   354.0   442.0   474.4   495.1   517.5   544.0   584.0   666.2  2168.4 12610.4  20788.8    20753
read      343.7   166.5   148.8   207.7   220.9   319.7   376.0   407.0   430.7   459.8   497.9   553.5   668.0  1048.4  6382.5  84793.4    84642
read      364.6   178.1   160.7   206.2   219.3   323.5   405.6   457.9   492.5   528.5   568.1   619.1   708.6  1265.2  6444.5  42416.9    42333
read      354.6   186.0   160.7   207.6   220.8   321.9   386.8   425.8   456.5   493.8   538.5   593.5   689.8  1091.3  7195.4  61663.6    61587
read      348.4   170.5   148.8   208.2   221.5   321.3   381.0   414.4   439.1   469.6   509.9   572.5   686.4  1124.7  7163.2  78009.3    77998
read      342.4   146.7   160.7   210.3   223.9   322.0   374.4   402.9   425.1   451.4   486.0   539.7   650.6   983.4  5609.9  97499.9    97625
read      370.6   240.2   160.7   207.3   220.3   336.6   436.9   471.7   493.2   515.7   542.2   580.4   646.8  2022.2 10102.2  23787.0    23781
read      350.5   179.0   148.8   207.5   220.7   320.5   382.2   418.1   445.8   480.2   524.2   583.0   683.8  1139.8  7302.2  66612.5    66723
read      372.6   228.2   160.7   207.0   220.4   326.9   428.5   477.3   506.6   536.9   571.2   616.1   690.2  1890.6  9548.2  31063.5    31016
read      364.3   188.2   160.7   209.8   223.7   325.9   398.2   445.4   480.9   519.5   561.2   613.4   697.9  1582.9  7026.5  47392.1    47394
read      342.8   157.3   148.8   209.7   223.4   321.0   373.5   402.6   425.3   452.4   488.3   543.6   661.7  1050.7  6201.8  95294.9    95335
read      369.6   476.6   173.5   230.3   250.4   336.2   365.8   382.1   393.6   405.6   426.0   458.1  1082.6  7710.7 18095.3   5255.3     5252
read      352.6   189.5   148.8   207.6   220.9   321.4   384.8   421.7   450.1   484.8   528.3   585.9   687.2  1215.1  8618.8  65686.3    65908
read      382.3   258.4   160.7   212.5   225.8   375.2   443.3   470.0   488.6   507.4   533.5   570.3   646.4  2535.7 10277.3  16911.0    16889
read      363.3   225.4   160.7   205.8   218.9   320.9   400.2   453.1   488.5   525.2   564.8   615.8   702.2  1508.0  8959.2  42799.2    42912
read      341.6   155.3   148.8   210.2   223.9   321.2   372.3   400.3   421.8   447.2   480.6   534.8   650.4  1135.0  5878.7  99921.4    99898
read      371.4   267.6   160.7   207.1   220.1   328.3   435.4   475.3   498.8   524.0   550.9   591.2   674.9  1897.7 12507.0  26418.5    26385
read      371.5   219.8   148.8   207.7   220.9   342.7   436.8   471.1   492.7   515.3   542.3   581.6   651.8  1944.9  9268.7  22639.4    22616

Total QPS = 51577.1 (46419368 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11465584143 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,51.00%,100.00%
