Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715903315704
Timestamp end: 1715904216479

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      309.4   288.2    86.8   158.2   180.9   298.6   330.7   346.9   359.9   372.9   393.2   427.4   580.5  3859.5 12698.5   7362.6     7434
read      362.6   311.1    68.9   129.8   149.6   324.8   410.1   460.5   498.5   542.5   597.2   689.7   931.4  3761.9  9140.6  67033.4    67201
read      359.6   290.8    68.9   132.0   153.3   321.0   401.8   451.2   489.9   537.6   601.0   700.1   913.6  2827.2  9783.5  85890.6    85927
read      352.2   231.0    68.9   128.5   148.3   320.4   402.5   451.6   489.0   532.0   584.3   670.9   872.2  2215.0  7766.3  64080.0    63953
read      342.2   299.3    68.9   126.4   145.1   313.9   393.9   441.9   478.2   517.4   560.5   620.5   761.4  1813.9 12973.0  31667.8    31595
read      358.5   287.0    68.9   133.2   154.4   320.4   401.6   451.5   490.7   539.6   600.6   696.6   906.7  1944.7  9450.9  87995.6    87879
read      390.2  1088.8    86.8   151.0   177.2   305.9   344.2   366.2   382.8   402.8   434.0   498.1  2139.5 14537.2 37025.6   7240.6     7287
read      378.0   403.7    68.9   129.4   149.0   319.2   405.4   457.8   497.6   544.0   605.6   714.6  1603.2  4900.8 13493.5  62172.4    62295
read      498.9  1651.0    80.4   154.7   183.0   314.5   359.5   385.4   403.5   429.6   469.9   609.8  5249.5 31236.6 37533.1   6582.6     6561
read      341.4   455.9    74.4   127.9   147.4   308.8   388.7   431.3   462.2   495.4   531.6   580.9   755.1  4605.4 30316.2  22497.2    22532
read      346.2   227.5    63.8   127.9   147.2   318.3   403.9   453.4   489.7   530.9   579.2   642.0   783.9  1229.4  8201.5  60660.0    60653
read      360.0   245.4    68.9   131.4   151.2   327.9   415.9   467.0   505.3   547.4   597.7   675.4   868.6  2031.7  8966.4  58986.8    59076
read      359.0   274.6    68.9   131.0   150.9   326.6   413.1   464.6   503.4   546.7   596.2   670.6   851.4  1982.1 11933.3  60116.4    60154
read      339.5   265.1    68.9   129.5   149.9   313.1   403.0   450.3   481.8   513.7   546.5   588.9   685.3  1722.0 11284.2  23047.6    22964
read      396.8   984.6    86.8   156.8   181.9   320.7   367.2   392.8   411.4   434.5   470.5   530.3  2014.0 12783.0 35625.7   8222.2     8172
read      356.1   362.3    68.9   124.4   143.0   305.0   401.0   457.9   495.4   532.8   575.6   643.0  1091.1  4002.7 12326.4  27696.6    27652
read      372.0   544.6    68.9   123.8   143.1   309.8   395.1   450.3   492.6   537.0   586.8   668.7  1306.7  7244.2 29220.6  37613.4    37594
read      366.4   488.8    68.9   126.7   146.0   317.6   411.3   463.2   498.1   533.7   574.5   637.3  1082.7  4986.6 30448.6  24400.0    24367
read      357.4   361.4    68.9   122.5   141.4   312.4   401.5   459.0   499.8   540.9   586.4   652.7  1055.6  4233.1 11535.9  33821.8    33771
read      384.7   497.5    68.9   129.7   150.8   319.4   403.9   457.4   499.1   549.0   616.1   731.8  1602.5  5563.5 13853.7  84986.6    84944
read      407.3   590.9    68.9   134.0   156.7   333.7   417.7   470.4   513.4   567.4   640.1   772.0  1774.1  7072.0 30616.7  85674.6    85666
read      366.9   482.9    68.9   125.0   144.3   314.0   397.9   450.1   491.6   539.3   593.5   676.4  1288.0  4859.7 18787.1  51962.0    51918
read      354.0   356.8    68.9   121.6   140.3   304.3   392.0   448.9   491.5   534.4   580.3   643.2  1140.6  4795.9  9953.2  34368.6    34406
read      360.4   548.1    68.9   124.9   144.2   309.8   402.3   459.1   497.2   534.3   575.3   634.8  1035.2  5058.3 30299.9  28618.8    28664
read      364.2   401.7    68.9   125.5   144.8   318.2   403.9   459.8   501.4   545.3   593.1   667.6  1046.8  3999.8 15337.6  38190.4    38289
read      416.4   679.7    74.4   132.8   154.4   334.0   434.1   489.5   526.5   571.0   644.9   801.8  1750.4  7914.3 31343.2  20628.8    20658
read      476.8  1157.5    74.4   141.7   166.1   354.0   439.6   494.2   529.8   569.2   623.3   729.0  3565.8 13140.0 37168.2  13826.4    13840
read      426.1   726.2    68.9   137.2   161.2   336.9   419.7   472.3   516.2   570.7   646.3   789.3  1911.1 10090.2 31516.0  93243.2    93419
read      378.3   452.1    68.9   137.0   159.8   326.9   407.0   457.5   497.1   545.9   611.3   717.3  1044.9  5511.2 18206.2  98194.8    98284
read      357.6   292.3    63.8   130.5   150.4   320.8   408.1   461.3   500.8   545.6   598.9   679.2   854.6  2475.5  9339.9  71495.8    71313
read      355.0   299.0    68.9   125.6   144.8   315.2   399.1   452.4   494.2   539.4   588.3   657.5   990.3  2907.1 12255.8  42278.6    42089
read      360.9   290.9    68.9   128.1   147.8   322.0   407.2   460.4   500.2   543.7   594.1   670.7  1025.7  2939.9  8519.7  46648.6    46458
read      356.2   282.1    68.9   127.3   146.8   315.4   406.5   464.0   503.2   543.1   586.1   646.6   935.6  2857.9  8483.5  30712.0    30755
read      363.8   307.6    68.9   130.2   150.7   323.6   410.3   465.5   506.9   551.2   602.3   677.0  1038.5  2685.7 10218.1  42827.6    42889
read      370.0   391.2    68.9   135.9   158.3   322.7   402.5   452.7   492.2   540.6   604.2   703.0  1001.3  4681.3 12829.8  93438.2    93552
read      372.1   349.3    68.9   133.0   153.3   327.1   417.3   470.5   509.7   554.8   612.4   697.4  1115.0  3446.5 12117.0  65689.8    65694
read      350.3   288.1    68.9   125.6   144.9   310.9   400.8   457.4   496.6   534.6   576.1   633.6   922.0  2723.0 10028.4  29548.8    29574
read      364.3   310.3    68.9   128.3   147.9   322.1   408.5   461.6   501.3   545.2   598.2   680.9  1133.6  3383.0  9315.7  51100.6    51355
read      370.3   335.5    63.8   129.8   149.8   321.4   409.4   463.2   503.4   549.5   609.0   702.8  1265.4  3671.4  9129.5  67176.4    67361
read      381.7   542.4    74.4   135.0   157.0   332.6   413.3   455.1   485.5   519.4   566.2   673.6  1038.1  6542.6 27064.8  16380.6    16287
read      384.8   368.0    68.9   133.8   155.3   328.0   412.5   466.2   508.8   561.0   629.5   742.7  1481.9  4588.6  9998.6  81380.6    81508
read      368.3   421.9    68.9   132.1   153.4   317.5   398.9   450.2   491.0   540.1   603.6   701.7  1009.8  5232.6 15157.4  87693.4    87619
read      370.1   437.7    68.9   133.6   155.6   318.5   397.8   447.4   487.0   536.4   600.9   704.1  1025.0  4894.2 16108.0  98807.4    99068
read      366.8   423.3    68.9   127.5   147.3   321.8   408.7   461.4   501.2   545.4   598.0   679.2  1075.5  3542.5 13031.9  51326.0    51267
read      379.8   633.1    74.4   145.7   169.0   331.1   391.2   423.4   447.7   479.0   523.2   597.8  1584.9  7133.4 31184.1  11787.6    11822
read      381.7   353.9    68.9   136.7   160.1   330.1   411.9   463.4   503.0   550.6   619.1   729.5  1258.3  4224.5 10524.6  97377.2    97494
read      359.5   282.2    63.8   135.2   157.6   322.0   401.7   450.7   488.4   534.1   593.1   687.0   890.9  3215.7  9281.1  97558.6    97350
read      359.3   391.1    63.8   126.5   146.0   315.2   400.4   451.8   491.0   534.8   586.3   664.3  1009.2  4492.4 10137.8  55336.4    55460
read      387.5   508.0    68.9   133.5   155.6   326.5   409.1   462.8   505.0   555.9   624.5   732.9  1340.8  5763.1 27897.3  85860.2    85984
read      376.7   405.8    68.9   132.6   153.8   321.4   406.4   460.6   502.3   551.7   618.0   722.5  1273.0  4785.2 10141.7  82052.2    82043
read      363.3   324.5    63.8   128.2   147.6   322.4   409.7   462.3   501.6   546.1   598.8   679.6  1018.7  3052.6 11011.7  53000.2    52873
read      371.5   500.3    74.4   140.3   163.4   333.7   402.9   438.7   466.4   498.7   542.4   633.2   940.9  5548.1 27913.5  13921.4    13911
read      354.9   304.1    68.9   126.1   146.1   320.5   404.6   456.9   496.2   539.8   589.4   658.8   846.6  3306.2 10920.9  49856.6    49984
read      420.1  1063.2    80.4   153.4   177.4   325.9   377.5   406.1   428.6   458.1   498.4   563.7  2803.3 13133.8 32316.7   9273.4     9274
read      353.2   315.0    68.9   122.0   140.9   303.5   400.7   459.2   496.7   534.7   579.1   656.4  1057.9  4058.8  7193.2  27229.0    27187
read      526.8  1371.6    68.9   133.3   156.0   349.9   456.7   517.5   562.9   629.0   722.1   870.6  5481.8 28595.0 37204.6  18769.8    18735
read      430.9   740.6    63.8   136.7   160.1   333.5   419.4   474.8   520.0   576.7   653.6   796.2  2195.6 10523.0 31556.8  86155.0    86505
read      386.4   661.3    68.9   131.1   153.0   314.3   393.7   445.2   486.6   537.0   600.7   704.2  1428.0  9334.9 30748.2  92770.8    93039
read      358.6   459.8    63.8   125.1   143.7   300.0   383.8   434.9   474.2   520.9   578.1   665.8  1482.2  4999.1 15667.1  76006.2    75999
read      361.3   373.3    68.9   123.3   141.7   311.9   405.0   463.2   503.9   543.9   588.5   657.8  1131.2  3901.4 15266.8  32325.4    32324
read      385.0   486.1    63.8   131.4   152.3   319.8   402.8   456.4   499.1   549.7   618.3   730.8  1687.4  5116.9 17101.3  84723.0    84255
read      380.8   452.2    68.9   130.3   150.4   316.7   400.8   455.1   497.5   547.9   615.3   729.9  1621.5  5176.9 15873.5  81727.4    81759
read      364.3   483.1    68.9   122.4   141.2   310.0   396.7   453.7   496.9   541.3   589.6   667.1  1188.2  6126.0 16159.9  37281.0    37291
read      359.0   480.3    68.9   123.5   142.6   309.1   393.4   445.4   486.1   531.7   583.9   665.5  1197.7  3956.6 23279.5  53698.6    53818
read      351.3   459.8    68.9   121.7   140.5   303.4   395.6   452.2   491.3   529.8   571.8   631.0  1008.5  3851.6 15904.1  30430.0    30297
read      360.7   442.8    68.9   122.5   141.5   311.2   404.5   462.6   502.1   541.6   585.6   653.5  1027.9  6215.6 15847.5  31507.8    31569
read      363.7   522.1    63.8   120.2   138.7   303.9   391.3   447.9   491.2   535.6   583.9   655.8  1225.4  5859.1 20160.3  38884.0    38927
read      475.2  1275.1    80.4   147.7   172.6   343.0   414.5   458.0   490.4   526.0   570.2   670.5  3787.4 28343.0 36709.5  10730.8    10652
read      371.0   495.3    68.9   131.2   152.8   309.2   386.4   434.8   475.2   525.6   589.8   691.9  1484.9  5779.3 17530.5  98381.4    98119
read      365.7   420.7    63.8   124.9   144.5   315.7   402.3   456.5   496.7   541.7   594.7   680.5  1229.0  5208.0 11814.6  48283.0    48176
