Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715905211509
Timestamp end: 1715906112121

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      370.2   353.3    68.9   130.2   150.4   330.4   419.5   472.2   510.6   552.8   603.6   681.4  1005.7  3939.1  9411.1  51172.2    51267
read      347.7   588.7    68.9   146.8   169.3   324.9   378.2   403.3   422.1   442.9   469.7   508.2   654.7  8271.7 35147.8  11907.8    11822
read      369.2   375.7    68.9   135.5   158.1   327.2   410.0   460.6   498.9   545.2   607.5   709.0   974.0  3034.9 13247.3  97508.8    97494
read      374.4   390.1    68.9   136.9   160.3   334.4   415.9   464.0   501.2   547.0   611.1   715.4   947.6  3727.0 16872.2  97477.8    97350
read      361.7   263.0    68.9   129.5   149.6   331.2   418.9   469.4   506.7   548.0   596.4   672.0   861.5  2509.7  7858.5  55309.6    55460
read      363.1   259.8    63.8   134.0   155.7   326.5   409.0   460.1   498.9   545.4   607.3   700.6   911.0  2345.9  7934.4  85887.6    85984
read      413.8   525.7    68.9   135.8   159.0   341.6   428.0   482.6   526.7   582.5   661.2   801.5  1797.1  5682.8 23757.1  82022.0    82043
read      365.6   383.5    68.9   125.9   145.5   319.6   405.3   458.1   497.5   540.8   591.6   674.0  1182.5  4258.3 11432.1  53139.0    52873
read      502.6  1422.1    74.4   139.3   162.9   350.3   435.6   488.2   523.3   563.3   622.9   734.2  4472.4 30194.0 39254.7  13918.2    13911
read      390.6   564.7    68.9   128.1   148.0   328.3   417.1   471.8   512.8   559.2   615.3   711.9  1556.7  6718.1 30266.5  50114.2    49984
read      479.3  1385.6    80.4   151.2   178.8   343.3   405.3   443.9   472.2   503.4   544.1   626.6  4450.3 29945.0 37491.8   9276.2     9274
read      368.7   415.2    68.9   126.6   146.0   321.2   415.3   471.7   507.2   543.8   586.3   664.9  1161.2  3702.3 15923.0  27152.4    27187
read      482.6  1103.2    74.4   134.5   157.0   353.5   458.1   518.0   563.3   629.6   722.0   854.4  3517.6 12665.2 36394.9  18776.2    18735
read      393.0   435.4    63.8   134.2   157.4   335.5   419.5   470.6   511.9   564.7   635.6   749.6  1519.9  5375.5 13847.9  86587.4    86505
read      388.0   394.6    68.9   134.2   157.2   331.5   415.3   467.0   507.6   559.0   629.9   748.4  1521.5  4295.8 12800.4  93136.6    93039
read      396.5   523.2    63.8   128.1   149.6   326.5   415.0   470.4   512.3   563.1   628.3   744.1  1771.3  5607.7 20611.9  75858.4    75999
read      354.8   407.2    68.9   119.4   138.0   307.4   399.4   459.9   499.6   538.9   581.7   641.8  1015.6  4411.3 15899.4  32153.6    32324
read      408.9   715.5    68.9   130.0   152.6   327.6   410.6   464.8   507.9   560.8   630.7   748.4  1718.0 11842.6 30897.7  84304.4    84255
read      386.7   423.9    68.9   130.8   152.3   326.5   410.9   464.1   505.6   556.7   625.9   741.3  1631.7  5027.8 13283.3  81866.0    81759
read      344.8   234.2    68.9   123.4   142.6   312.1   397.7   454.3   494.3   535.4   578.7   634.7   784.0  2032.9  8883.3  37206.4    37291
read      366.0   378.8    63.8   129.0   149.0   327.3   413.4   466.4   504.5   546.0   595.1   671.5   905.0  4116.2 12118.7  53998.0    53818
read      359.5   304.2    68.9   125.8   145.3   314.2   408.3   467.8   506.4   544.1   586.7   651.4  1012.0  3539.4  8612.4  30371.0    30297
read      364.6   403.0    74.4   125.2   144.8   313.8   407.5   468.0   507.0   546.2   589.2   661.8  1142.2  3932.3 12735.1  31511.2    31569
read      377.5   482.7    68.9   125.3   144.9   319.0   406.0   464.7   506.6   550.6   602.7   690.0  1371.5  5848.7 24246.7  38932.0    38927
read      456.9  1228.1    80.4   149.3   172.0   329.4   387.5   421.6   449.7   484.6   530.0   630.7  3945.4 24977.3 35515.1  10616.0    10652
read      400.2   464.3    68.9   139.7   164.6   344.0   424.6   473.3   512.6   565.0   638.8   759.7  1500.6  6248.8 12898.0  98340.6    98119
read      378.5   368.6    68.9   129.5   149.8   330.5   418.4   473.8   514.0   557.8   613.5   703.1  1322.6  4782.8 10490.9  48259.6    48176
read      371.7   364.3    68.9   127.2   146.8   326.2   416.4   474.9   515.0   556.9   605.2   682.2  1092.4  4208.3 10544.9  35153.2    34929
read      391.3   452.3    63.8   131.9   152.8   328.7   420.3   476.9   518.7   566.9   629.3   740.3  1590.3  4772.2 14850.3  69539.2    69735
read      462.2   955.3    68.9   133.0   154.8   345.4   457.8   519.7   567.8   642.7   740.1   869.1  2461.3 14643.2 35860.8  20680.4    20753
read      444.5   701.7    63.8   140.0   164.8   351.1   438.9   497.2   543.4   604.1   687.0   845.2  2017.5  8705.5 30087.5  84394.6    84642
read      358.3   352.7    63.8   124.7   144.3   316.5   400.5   454.6   494.2   536.3   582.1   646.7   943.0  4212.9 12696.7  42290.8    42333
read      371.5   454.3    68.9   127.7   146.8   319.2   407.1   459.7   498.2   541.7   593.8   680.8  1332.2  4813.8 15549.1  61573.8    61587
read      376.0   548.7    68.9   128.3   148.1   313.9   397.7   452.2   494.2   542.8   603.5   697.4  1450.5  5350.6 27348.0  77944.4    77998
read      394.1   591.4    68.9   135.4   158.9   330.1   407.5   457.2   497.7   549.7   622.7   732.9  1514.2  7243.7 30668.5  97756.6    97625
read      387.4   445.8    68.9   131.8   152.7   334.5   433.7   489.9   524.5   562.7   611.2   714.4  1211.2  5162.4 18981.9  23977.4    23781
read      394.1   446.1    68.9   131.6   152.2   329.8   421.7   478.2   520.3   569.0   632.1   751.0  1715.4  4308.4 16077.7  66638.8    66723
read      369.6   638.3    68.9   122.8   142.1   307.3   399.2   459.1   498.0   535.6   577.1   637.3  1152.7  8846.1 32117.6  31038.4    31016
read      394.5   560.9    68.9   130.2   150.4   332.8   423.1   478.4   518.7   564.3   620.5   718.9  1535.0  6395.7 21638.1  47639.8    47394
read      410.8   503.5    63.8   138.1   162.8   345.4   427.9   478.9   520.6   576.0   657.7   798.5  1717.9  5237.0 17042.0  95327.4    95335
read      472.4  1499.0    86.8   163.2   191.5   305.9   344.3   367.5   385.0   405.4   441.4   548.1  4881.0 30926.7 37498.6   5246.0     5252
read      389.8   567.5    68.9   128.7   148.0   318.5   407.5   462.5   503.9   550.3   609.6   716.3  1729.7  6215.0 29707.2  65828.4    65908
read      491.1  1107.8    74.4   139.8   163.2   362.1   464.5   524.2   569.2   632.3   713.2   826.7  3322.1 16879.4 32491.9  16860.0    16889
read      382.0   411.9    68.9   127.7   147.5   325.2   413.2   470.3   513.1   558.0   612.3   707.8  1473.1  5302.3 12440.4  42919.4    42912
read      377.6   367.7    63.8   139.2   162.9   334.8   416.7   465.3   501.7   546.9   612.5   718.6   978.4  3903.2 12493.4  99946.8    99898
read      358.6   389.4    68.9   125.9   145.5   313.3   409.0   465.8   500.7   535.0   573.5   631.8  1017.4  3910.9 10981.4  26464.2    26385
read      408.9   697.9    68.9   134.0   155.3   331.4   435.2   491.0   525.0   562.3   615.7   754.5  1391.3  8559.1 31569.7  22640.8    22616
read      393.0   604.5    68.9   129.5   149.2   322.9   409.0   464.3   506.6   554.3   613.7   728.5  1634.7  6846.7 30572.7  50501.6    50605
read      396.4   623.6    68.9   136.6   159.3   331.4   414.0   465.7   506.7   557.7   627.5   736.1  1304.4  7476.3 30906.1  90298.0    90283
read      367.1   510.9    74.4   127.0   146.3   313.9   410.3   468.4   503.4   537.3   575.2   631.4  1009.3  7746.3 16041.8  26379.0    26273
read      386.7   458.0    68.9   129.9   150.1   331.6   420.6   476.5   516.7   561.0   615.2   705.2  1419.9  5396.1 17205.0  48347.6    48521
read      373.6   590.3    68.9   124.0   143.1   314.7   404.7   463.5   503.3   542.8   587.0   655.1  1234.1  6401.8 28619.3  34046.0    34058
read      393.8   410.0    63.8   132.2   153.4   327.3   416.8   471.7   514.7   565.9   632.7   758.2  1730.9  4823.2 10139.5  75792.6    75648
read      474.3   930.2    74.4   138.2   160.4   361.3   473.5   535.2   584.3   661.5   751.2   887.7  2522.4 11937.3 32394.8  19439.4    19482
read      514.4  1310.7    74.4   142.4   166.5   367.2   465.3   524.0   565.4   616.9   688.7   795.9  4538.8 26056.7 36525.4  15061.8    15054
read      435.8   644.2    68.9   134.1   156.8   338.7   432.1   491.8   536.2   590.8   670.8   863.4  2253.6  6705.7 30120.9  75838.6    75754
read      508.9  1906.8    86.8   162.5   190.0   304.9   342.9   364.9   381.2   401.6   436.1   551.8  5762.0 32184.8 40820.8   5189.0     5187
read      488.8  1062.6    74.4   140.8   164.0   362.0   468.0   529.5   577.6   650.1   733.1   854.7  3442.9 12808.7 36346.1  17580.6    17656
read      433.8   607.4    68.9   142.0   168.1   362.2   446.5   495.3   535.5   592.7   685.6   847.4  1785.8  7150.9 30584.4  96075.4    96343
read      368.8   531.0    68.9   122.5   141.6   310.9   398.0   456.8   497.9   540.5   586.5   657.1  1235.6  6576.7 28815.3  36661.2    36665
read      365.2   327.8    68.9   133.5   155.0   323.1   405.7   457.8   497.6   545.1   607.7   703.9   951.6  2879.0  9292.2  85435.0    85269
read      365.2   434.4    68.9   122.3   141.4   310.6   403.6   465.2   505.7   543.8   588.0   666.7  1161.6  4950.4 15845.4  31524.8    31525
read      367.5   504.3    68.9   126.3   145.6   314.7   400.0   452.6   492.2   537.1   590.4   675.0  1239.7  5301.0 24416.2  61867.2    61798
read      461.4  1110.4    68.9   139.7   164.2   347.2   424.7   472.0   502.4   537.0   580.9   671.9  3678.5 16153.3 32128.5  12213.4    12253
read      397.1   714.2    68.9   125.7   145.7   318.4   419.2   478.6   514.1   549.5   594.4   717.2  1574.0  8594.8 35191.0  25723.0    25710
read      391.6   489.0    68.9   132.5   153.7   325.4   409.6   464.6   506.9   559.0   628.1   745.0  1616.8  6240.1 13667.4  79817.2    79937
read      442.8  1218.7    86.8   155.1   182.6   323.4   372.1   399.6   420.8   446.1   480.6   543.6  4009.9 19115.0 40481.3   7291.4     7271
read      435.1   619.6    68.9   137.6   161.6   343.3   429.8   487.6   534.7   596.2   684.7   866.9  1925.3  7330.7 29010.9  85819.0    85861
read      394.4   545.7    68.9   136.2   159.2   331.9   414.5   465.6   505.8   556.8   628.2   741.9  1439.5  7141.9 29076.4  91311.8    91467
read      384.8   548.7    68.9   129.9   149.7   319.5   406.5   461.3   503.2   552.1   615.8   722.9  1577.6  6174.9 28340.0  72280.0    72217
read      354.4   323.1    74.4   123.4   142.5   310.9   403.7   463.4   501.9   539.4   581.3   641.8   992.7  2558.4 12462.5  31058.0    31080
read      391.1   635.5    68.9   129.7   150.1   320.2   405.6   459.5   500.3   548.1   610.8   710.3  1578.7  7450.2 29095.0  76803.8    76878
read      421.2   778.3    74.4   135.4   158.5   338.5   422.1   474.6   517.3   572.6   645.4   765.1  1799.5 12358.7 31305.6  84489.2    84584
read      492.1  1381.2    74.4   141.2   165.0   346.6   424.0   471.2   503.1   537.8   581.4   673.5  4787.1 28507.8 35058.7  12570.2    12492
read      379.8   508.4    68.9   127.6   146.6   320.2   407.3   460.3   499.8   544.5   599.3   689.9  1469.7  5887.0 16237.2  56822.0    57106
read      386.7   466.2    63.8   134.5   158.0   335.6   417.9   466.4   503.7   550.1   621.1   737.9  1083.8  5977.2 19269.4  96156.2    96245
read      473.9  1491.8    74.4   152.4   180.5   318.0   364.5   390.5   409.8   435.2   471.6   549.4  4957.6 29666.6 36570.8   6803.0     6791
read      442.8   705.8    68.9   138.0   164.3   355.7   442.9   496.9   540.6   598.5   685.7   856.4  1919.4  8660.5 30877.0  90492.4    90728
read      505.0  1849.5    93.8   160.5   189.0   306.5   345.9   367.7   384.5   404.7   441.6   559.2  5609.2 32202.1 41407.0   5202.2     5151
read      432.3   676.5    68.9   136.1   159.8   344.7   430.6   485.7   529.8   587.3   673.1   831.4  1897.6  8798.1 30796.5  82726.2    82969
read      359.1   345.7    68.9   121.9   141.1   314.1   398.8   454.8   496.2   541.0   590.2   665.5  1201.0  3880.4 10865.5  42506.4    42635
read      407.7   522.7    63.8   140.3   166.2   349.3   433.1   483.1   521.7   571.2   641.2   773.8  1364.0  5892.6 25316.7  99150.2    99337
read      398.1   572.1    68.9   136.1   159.7   333.0   414.2   464.4   504.2   555.4   628.1   743.3  1515.8  7727.4 29867.8  95103.0    95192
read      379.6   571.9    68.9   127.8   147.2   316.3   403.7   457.2   497.2   542.6   599.1   691.8  1493.0  5499.1 30629.4  69188.8    69200
read      376.4   438.7    68.9   127.3   146.8   322.4   410.4   465.3   506.3   552.0   608.3   700.2  1395.0  4814.1 15139.6  49752.4    49459
read      366.6   533.2    68.9   123.7   142.6   309.5   406.0   465.8   503.2   539.3   579.9   639.3  1084.3  7037.2 19533.6  29070.2    29055
read      392.7   454.3    68.9   129.6   149.9   328.5   420.2   475.4   517.1   565.0   627.5   747.0  1713.7  4432.0 16541.5  64332.8    64324
read      513.5  1818.9    74.4   160.6   188.6   310.1   351.4   374.4   393.1   416.0   452.2   551.3  6400.0 31767.5 39530.5   5696.2     5705
read      416.7   694.2    68.9   134.7   157.8   335.4   421.0   473.3   515.8   569.6   641.8   769.0  1815.9  8316.3 31530.4  84749.6    84816
read      376.4   515.1    68.9   126.5   147.1   319.9   419.6   474.7   506.1   538.6   577.9   648.8  1241.9  5210.9 30157.6  23681.8    23714
read      402.3   544.5    68.9   131.9   152.8   327.6   418.7   475.2   517.9   569.3   636.2   770.6  1755.6  5860.0 25324.1  74138.4    74116
read      474.1  1052.8    68.9   131.9   153.9   349.6   458.9   519.0   565.5   633.6   722.2   850.0  3067.6 11016.2 36952.5  20003.4    19948
read      374.9   506.4    68.9   123.4   142.9   315.6   400.1   456.6   498.4   544.4   597.8   687.8  1399.8  6701.7 20364.6  44345.6    44213
read      508.3  1298.6    68.9   134.0   156.1   358.7   469.8   532.3   580.9   649.5   727.9   844.8  3709.3 19553.0 38141.4  19324.2    19454
read      501.6  1639.0    80.4   156.6   184.2   322.1   370.1   398.4   420.1   446.4   483.2   550.6  6464.5 30926.9 38248.9   7176.0     7190
read      369.7   526.4    63.8   124.6   143.9   315.7   398.8   451.3   491.1   535.7   586.6   667.6  1277.3  6932.2 23441.1  47576.0    47657
read      360.0   459.6    68.9   123.9   143.1   314.1   396.9   451.3   492.4   536.7   586.0   659.5  1060.5  4227.9 12864.2  44312.6    44399
read      504.2  1709.5    86.8   159.0   186.2   313.8   357.3   382.0   399.3   423.8   460.7   544.3  6432.5 31242.6 37879.4   6404.6     6481
read      562.1  2028.5    86.8   158.6   186.5   310.1   349.9   372.3   390.3   412.0   448.0   586.4  7984.4 31883.7 51745.6   5805.6     5807
read      422.4   622.7    68.9   134.0   156.7   332.8   418.5   475.8   521.7   578.1   657.5   818.0  1939.2  8014.3 30325.3  82937.8    83137
read      483.0  1409.0    80.4   150.2   175.5   337.0   398.9   435.7   463.5   493.0   529.6   596.7  5192.4 27539.1 43019.1   9500.8     9580
read      365.5   365.5    68.9   123.5   142.6   314.6   402.0   460.9   502.2   544.0   590.0   667.1  1267.2  4986.7 10241.9  37346.6    37385
read      371.6   514.0    68.9   125.7   145.0   319.8   411.4   471.0   510.0   548.9   592.8   666.0  1146.3  6918.4 30708.0  33600.2    33706
read      362.9   449.4    68.9   122.3   141.5   309.7   396.5   456.0   497.0   537.5   581.9   645.9  1156.0  5479.1 13796.3  35027.6    35204
read      378.6   494.6    68.9   128.0   147.6   326.9   413.5   467.1   507.0   550.7   603.5   690.5  1281.1  5702.3 20106.8  50562.2    50438
read      357.3   277.1    68.9   125.4   144.8   319.4   402.8   456.0   495.7   539.6   590.1   664.9  1022.6  3168.2  9583.8  48907.8    48878
read      336.5   220.2    68.9   123.3   142.4   310.1   391.5   442.8   481.3   521.9   565.8   620.8   730.4  1114.8  8837.6  42519.6    42682
read      333.5   235.0    68.9   123.8   143.2   303.0   394.2   448.2   482.1   514.1   547.1   590.4   680.3  1728.3  8093.9  27502.0    27416
read      349.1   220.9    68.9   132.3   151.8   320.3   406.8   458.0   494.7   535.3   582.3   647.5   789.8  1227.8  8126.7  64453.6    64424
read      353.3   241.4    68.9   132.9   152.5   323.6   411.0   462.2   499.3   540.3   587.6   657.4   802.2  1278.6  9431.0  64489.2    64364
read      317.4   355.8    86.8   170.5   194.9   293.0   321.7   337.8   348.5   364.1   384.5   429.1   913.9  5859.3 15205.5   5533.8     5481
read      332.2   242.0    63.8   125.7   145.2   304.0   394.1   444.3   477.6   508.2   540.3   582.6   669.8  1708.7  8784.3  26055.2    26227
read      333.9   231.3    68.9   124.3   143.9   304.5   396.3   448.6   482.2   514.8   547.6   589.1   675.5  1716.5  9916.5  26658.4    26586
read      343.1   235.8    63.8   129.7   149.8   309.8   390.4   439.5   477.5   522.9   579.7   662.6   819.9  1251.5  8561.9  86312.4    86286
