Random waveform, supplied seed
Total number of intervals = 450 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463)
Average QPS expected = 50157
Timestamp start: 1715955132646
Timestamp end: 1715956033387

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      330.5   270.9    74.4   120.4   139.3   301.3   378.4   422.9   452.5   484.2   521.0   574.7   869.4  2910.9  9185.2  23769.0    23781
read      400.3   489.2    74.4   127.4   148.7   340.0   427.1   477.2   517.1   566.9   636.2   770.0  1676.9  4575.4 24305.5  66869.0    66723
read      342.6   247.9    68.9   119.4   138.3   317.7   391.6   437.9   471.6   510.0   553.4   620.6   906.9  2210.3  9692.0  31079.0    31016
read      378.9   892.3    68.9   123.2   143.4   331.7   407.8   451.7   485.2   525.5   576.2   655.9  1035.9  8798.6 39550.5  47340.5    47394
read      391.9   475.1    68.9   133.4   158.2   337.0   415.2   463.4   502.2   553.1   626.6   740.8  1490.9  5220.2 23905.9  95004.0    95335
read      379.8  1293.1    80.4   145.5   169.5   274.0   312.3   334.8   352.0   372.6   402.6   475.4  2652.3 27357.6 40919.6   5255.0     5252
read      427.9   714.1    68.9   127.3   148.4   336.6   424.2   476.2   517.4   568.3   640.7   867.0  2083.7 11924.3 31093.7  65314.5    65908
read      422.3   827.7    74.4   122.7   143.6   330.0   420.2   477.3   529.6   603.6   696.5   812.1  1828.1  6910.6 36040.1  16869.0    16889
read      470.0   799.8    63.8   117.9   138.9   327.8   414.9   476.4   533.2   626.2   901.4  1312.1  2615.7  8159.6 31494.0  42796.0    42912
read      461.3   756.2    68.9   138.9   172.7   381.8   458.4   502.1   540.0   597.8   696.4   861.2  2278.0  8956.5 31467.1  99745.0    99898
read      322.0   307.7    68.9   115.2   132.9   297.8   355.5   391.9   420.8   456.0   498.1   556.8   939.6  3137.5 10810.9  26395.5    26385
read      357.5   578.7    68.9   114.9   133.0   295.9   359.9   404.3   438.8   479.1   533.7   699.9  1501.7  6428.7 25656.3  22548.5    22616
read      387.9   717.5    74.4   124.0   145.7   333.0   409.7   452.0   483.3   521.3   571.2   657.5  1414.3  9441.0 32445.1  50821.0    50605
read      402.5   534.2    68.9   130.7   157.6   349.6   431.2   477.7   513.5   560.2   631.0   750.8  1114.3  6568.8 24456.1  90687.5    90283
read      325.5   295.3    68.9   119.1   136.8   299.6   361.8   402.4   434.0   469.3   510.7   575.9   922.5  1611.3 13068.6  26303.0    26273
read      370.2   417.0    68.9   128.3   148.9   338.1   415.6   457.1   488.1   526.5   577.6   654.5   995.7  4394.7 17936.0  48524.0    48521
read      345.6   344.1    74.4   120.7   139.6   317.5   383.0   423.4   455.4   494.1   539.5   610.1  1051.9  3170.9 11930.2  33756.0    34058
read      383.9   376.0    68.9   125.5   148.8   335.8   419.2   466.5   503.0   547.9   612.2   724.6  1305.5  4321.2 15296.7  75193.5    75648
read      338.2   306.0    74.4   125.3   144.6   310.4   381.2   422.2   451.1   483.0   521.4   577.7   938.5  3000.8 12077.2  19383.0    19482
read      372.8   517.3    74.4   127.8   146.9   317.5   387.7   427.9   460.6   506.4   584.6   718.6  1327.4  6255.9 20463.0  15216.0    15054
read      371.7   403.9    63.8   121.3   143.8   326.4   406.6   452.6   487.3   531.7   592.2   698.5  1074.0  6043.6 10215.1  75747.5    75754
read      380.7  1179.1    68.9   138.0   162.2   257.9   297.1   317.8   335.6   359.4   393.7   472.7  3602.9 19313.6 35082.5   5168.0     5187
read      461.9  1234.7    68.9   119.3   139.0   322.2   420.1   497.7   564.4   634.3   711.5   822.1  2882.4 15066.2 53676.6  17497.5    17656
read      421.0   686.5    68.9   131.8   160.3   351.8   431.4   478.4   517.5   571.3   649.9   794.6  1670.3  8610.3 31566.9  95894.5    96343
read      343.0   247.0    68.9   122.7   141.8   319.2   385.7   424.0   454.4   492.7   539.8   619.0   986.2  2422.5  8952.9  36532.5    36665
read      373.2   392.1    68.9   126.1   149.4   329.4   408.5   454.4   489.5   534.4   597.1   707.6  1050.6  4716.6 12219.6  85471.0    85269
read      318.1   277.5    68.9   116.3   133.6   295.6   356.3   394.1   423.9   459.1   502.6   568.9   742.3  2835.3 10921.5  31472.5    31525
read      345.9   265.9    68.9   124.0   144.8   316.8   394.9   438.2   470.2   508.0   557.6   635.1   854.7  3793.0  8100.0  61624.5    61798
read      308.7   373.0    74.4   125.3   142.5   285.3   332.3   357.6   375.5   397.5   427.3   479.8   773.9  8049.5 10480.8  12223.0    12253
read      314.0   198.6    68.9   118.7   136.5   292.8   355.1   394.9   424.8   460.4   503.6   567.4   727.3  2234.3  6705.4  25822.0    25710
read      348.3   255.0    68.9   121.5   143.1   316.8   396.7   442.5   476.7   520.3   580.9   675.8   880.9  1968.1  9144.1  79968.5    79937
read      272.2   427.0    74.4   128.9   148.5   251.1   285.9   303.4   315.5   331.4   352.9   392.4   557.5  5627.8 19797.3   7300.5     7271
read      465.7   584.3    68.9   131.5   161.2   365.4   445.9   498.3   544.6   617.0   744.6  1191.7  2135.1  6811.1 20457.3  85506.5    85861
read      437.3   938.5    68.9   128.1   155.8   350.5   424.8   468.0   503.7   554.0   641.6   789.1  1811.4 11328.0 36570.6  91447.5    91467
read      404.7   699.5    68.9   119.8   141.4   323.2   404.6   452.8   489.1   535.2   605.6   780.4  2028.6  7751.9 31981.8  72383.0    72217
read      361.0   612.0    68.9   116.1   134.1   309.9   371.5   411.1   443.0   483.1   533.4   634.8  1229.9 10639.1 27374.3  31234.5    31080
read      392.4   648.0    68.9   121.1   144.0   328.3   410.1   457.1   492.8   536.9   601.7   724.3  1618.7  7250.6 36650.9  76861.0    76878
read      388.7   527.2    68.9   125.2   149.3   337.2   417.6   462.9   497.4   541.0   607.5   729.7  1312.7  6705.0 19375.3  84760.5    84584
read      410.0  1159.5    74.4   114.4   133.6   299.2   368.5   418.3   461.2   510.9   567.2   656.6  2977.6 20876.6 37349.2  12535.5    12492
read      424.1   684.0    68.9   124.2   146.4   336.3   423.2   473.0   510.5   561.1   637.2   911.9  1958.4  7285.3 31696.5  56871.5    57106
read      391.0   475.7    63.8   125.6   151.5   335.9   415.0   458.7   493.2   540.0   612.7   749.1  1519.9  5921.4 12522.5  96445.5    96245
read      391.5  1318.8    74.4   117.3   146.7   272.6   316.3   341.4   360.5   383.7   418.4   505.0  3161.5 28363.9 36988.2   6747.5     6791
read      490.3  1085.4    68.9   133.6   165.8   361.7   436.1   486.3   531.4   598.0   692.0   867.3  2943.5 12779.6 38353.8  90184.5    90728
read      388.5  1435.1    74.4   126.3   152.5   252.0   295.1   317.9   334.7   355.0   386.1   483.6  3222.6 30923.1 32519.0   5152.0     5151
read      457.9   724.1    68.9   128.8   154.8   346.4   427.8   480.3   525.7   589.9   692.4   993.1  2481.8  8715.6 29449.4  82460.0    82969
read      342.9   320.5    68.9   120.7   139.9   314.5   383.6   421.8   450.9   487.3   534.1   609.1  1027.3  3421.3  7981.5  42842.5    42635
read      343.8   272.9    63.8   122.7   146.1   313.5   387.7   431.2   464.3   504.6   562.4   659.2   855.5  1844.4  8655.2  99053.5    99337
read      344.1   212.9    63.8   122.2   145.1   313.8   388.9   433.2   466.9   508.2   567.7   665.6   895.8  1900.3  6454.6  95203.0    95192
read      362.3   370.3    68.9   124.5   146.3   331.6   414.2   460.1   493.8   535.1   588.5   677.0   880.6  2795.3 12100.6  69260.5    69200
read      335.5   217.1    68.9   121.2   141.7   317.2   388.7   428.4   458.4   494.5   541.2   607.4   795.7  2648.8  6746.0  49489.5    49459
read      340.9   428.2    68.9   115.2   132.9   288.9   362.7   410.0   447.2   489.6   540.9   670.0  1084.7  5610.6 12520.4  29133.5    29055
read      363.9   397.0    63.8   120.4   141.2   317.2   397.8   442.4   475.9   517.9   573.0   661.0  1492.6  3954.6 15091.9  64329.5    64324
read      370.2  1056.3    80.4   133.1   157.7   269.0   308.1   329.9   345.8   367.6   397.0   467.2  3049.9 12850.6 31837.1   5704.5     5705
read      416.4   553.0    68.9   126.7   151.6   342.8   426.0   476.7   518.4   573.2   654.7   812.9  1859.9  7358.7 13784.9  83973.5    84816
read      427.1   759.3    68.9   117.6   136.7   310.6   411.6   479.2   534.7   619.0   749.6   903.3  2404.6  7961.4 30894.3  23679.5    23714
read      352.4   420.7    68.9   118.0   138.8   312.3   391.2   437.0   471.2   513.1   569.2   656.4  1004.2  4098.2 19276.6  74091.5    74116
read      380.8   825.5    68.9   119.3   137.9   299.9   372.0   415.3   446.6   483.0   531.6   663.5  1819.6  8835.0 34089.6  19960.0    19948
read      353.5   524.2    68.9   118.1   137.3   311.1   381.3   422.5   454.1   492.9   543.0   626.9  1364.0  4522.6 33135.2  44129.5    44213
read      387.7   839.4    68.9   110.7   128.3   286.0   365.2   422.8   476.4   553.8   654.4   784.2  1796.4  7904.0 38294.7  19409.5    19454
read      440.5  1542.9    74.4   114.9   140.6   281.3   328.3   353.8   373.1   399.8   435.5   514.4  5931.6 31204.0 37752.6   7288.0     7190
read      395.7   603.3    68.9   120.4   140.8   314.4   390.0   435.0   473.0   520.9   588.6   874.4  1816.0  6335.1 29884.7  47581.0    47657
read      357.9   425.8    68.9   121.9   142.3   323.2   395.1   433.2   462.2   497.5   543.9   621.8  1022.5  5846.0 19039.4  44389.0    44399
read      479.2  2023.1    74.4   122.2   149.4   269.7   314.2   338.2   356.6   379.9   412.1   508.1  4783.3 36290.6 37771.7   6442.0     6481
read      475.5  1850.2    74.4   124.4   155.9   276.9   317.9   340.8   358.0   378.6   414.3   532.9  6505.9 35495.0 54161.5   5737.5     5807
read      457.6   722.9    68.9   129.9   157.8   355.9   438.8   491.1   533.9   597.1   699.4   945.4  2161.2  8281.9 30707.0  82800.5    83137
read      360.1   827.6    68.9   113.8   133.9   287.3   341.5   375.4   402.8   434.6   476.7   540.5  2086.8  8044.3 33901.2   9708.0     9580
read      398.4   783.2    68.9   114.7   133.7   304.1   373.1   418.5   456.5   506.3   592.6   953.3  1798.0  9703.5 32252.5  37331.0    37385
read      347.4   350.8    68.9   118.8   137.5   308.7   375.6   420.8   456.5   498.4   549.5   657.2  1166.5  2876.9  9690.4  33704.0    33706
read      344.2   335.0    68.9   118.0   136.5   308.4   383.3   430.2   467.0   507.4   553.0   622.1  1002.9  4647.3 12893.5  35116.5    35204
read      368.5   465.7    68.9   122.9   143.1   325.1   399.4   441.6   473.6   514.9   566.3   642.0  1367.4  7084.8 12811.1  50330.5    50438
read      371.8   370.5    68.9   123.7   144.2   332.0   409.1   452.5   485.6   527.2   579.9   663.6  1463.7  3884.6 12016.5  48799.0    48878
read      361.4   399.6    68.9   120.3   140.1   322.2   395.1   437.9   471.3   513.4   565.4   640.6  1374.4  4457.9 12691.1  42917.0    42682
read      329.7   276.3    74.4   117.6   135.6   299.2   373.3   420.4   453.4   488.7   529.4   586.9   862.2  2751.5 13043.9  27521.5    27416
read      373.1   482.1    68.9   121.0   142.3   320.0   399.8   445.6   480.3   523.0   578.1   663.4  1588.4  5908.1 19004.6  64554.5    64424
read      371.2   370.8    68.9   121.9   143.0   321.2   403.8   451.2   487.5   532.3   589.6   690.1  1577.0  3669.7 12445.0  64450.0    64364
read      434.3  1548.4    86.8   138.3   162.7   277.8   318.0   340.3   357.7   379.6   416.9   495.9  4145.2 31292.5 37491.1   5545.0     5481
read      383.1   599.7    74.4   120.0   139.7   310.4   392.8   445.1   482.3   528.8   598.7   831.6  1421.3  6870.5 31555.7  26080.5    26227
read      334.6   434.6    68.9   117.9   135.5   291.5   359.2   402.3   433.9   468.6   510.5   582.4  1071.1  6603.7 14874.6  26706.5    26586
read      362.1   292.3    63.8   125.1   148.3   330.2   410.7   456.7   490.4   531.6   590.2   692.8   944.4  2909.5  8586.6  85948.0    86286
read      314.3   296.6    68.9   116.0   134.4   293.2   347.7   383.0   410.4   445.3   489.0   546.9   838.6  2679.8 12033.6  24610.5    24452
read      355.4   848.7    68.9   114.4   131.6   293.2   350.5   387.6   416.6   452.3   497.2   571.3  1186.8 11542.5 39518.3  26968.0    26832
read      316.6   362.0    63.8   113.7   131.2   293.2   348.3   382.4   411.0   446.6   490.6   550.5   848.3  2793.3 17614.8  29847.0    29795
read      356.6   555.1    68.9   119.4   139.0   317.2   386.5   424.6   453.9   490.0   536.2   612.0  1211.8  8355.9 28211.2  46336.0    46224
read      383.6   345.7    68.9   124.2   147.2   328.0   406.7   454.3   490.0   537.0   608.7   744.9  1781.6  3881.7  7885.2  84484.0    84587
read      364.4   359.1    68.9   121.4   142.6   314.3   391.7   434.5   467.3   507.8   563.6   678.6  1605.4  3380.5 11381.1  63262.5    63389
read      341.6   412.5    68.9   116.3   135.5   304.6   371.9   408.9   437.3   473.7   521.4   592.9  1130.4  6343.4 10725.0  46984.0    46953
read      353.8   273.2    68.9   122.6   145.9   318.7   397.5   444.5   480.5   524.6   586.8   686.7   922.2  2181.7  8678.7  90999.5    90536
read      280.3   280.4    68.9   118.3   135.5   271.6   314.3   336.0   351.3   370.0   397.0   443.8   576.0  2797.6 13426.8  12581.5    12508
read      330.4   297.8    68.9   118.1   136.4   306.6   371.2   411.7   442.0   479.7   526.5   598.5   809.3  2070.8 12758.0  38248.0    38491
read      388.1   526.9    68.9   126.6   152.7   338.2   419.4   466.8   503.1   548.9   619.7   744.5  1065.0  6388.4 30178.3  97899.5    97806
read      292.4   415.8    63.8   117.4   134.0   266.9   309.6   331.0   345.9   367.5   398.3   458.1   706.8  6380.2 22516.1  11776.0    11813
read      430.9   706.1    68.9   115.8   135.9   320.5   398.7   456.4   505.8   575.1   756.9  1175.5  2068.2  6496.3 35177.1  39728.0    39665
read      378.8   526.3    68.9   121.0   142.0   328.9   404.7   446.6   477.9   515.3   567.3   667.1  1601.9  5817.8 21027.2  53517.5    53571
read      369.4   409.1    63.8   121.2   142.1   319.6   398.7   442.6   474.7   515.1   570.9   686.0  1604.8  4878.5 12714.3  63159.5    63215
read      421.1   484.1    68.9   122.8   146.9   344.9   424.7   471.4   510.5   568.4   660.0   881.6  1953.6  5017.1 13312.6  79240.0    78767
read      432.6  1550.0    74.4   118.1   139.2   286.8   337.3   371.2   400.9   436.2   490.4   593.0  4133.8 29119.8 50793.6   8561.5     8615
read      458.3   609.2    63.8   122.9   146.0   330.5   417.0   471.6   522.6   598.4   780.1  1491.6  2282.5  6426.7 18312.2  67366.5    67903
read      406.9   915.6    68.9   116.0   134.8   295.3   363.9   410.1   451.8   516.5   621.8   780.7  3274.9  7974.5 37012.7  16502.5    16398
read      461.3   616.5    68.9   123.5   146.2   333.9   425.9   483.8   532.2   611.3   826.5  1387.4  2192.9  7278.3 26072.4  53158.0    53434
read      359.7   505.7    74.4   118.8   137.7   319.0   385.5   423.8   454.0   492.0   541.0   632.0  1319.4  6824.4 14384.0  38051.5    38068
read      469.0  1617.2    74.4   115.5   133.8   280.2   330.0   363.1   391.6   429.2   485.7   592.4  6191.1 30998.4 38421.8   9200.0     9130
read      539.9   877.5    68.9   132.3   161.9   363.0   451.3   516.5   576.1   674.0   936.8  1659.2  3071.7  9775.4 31398.8  68722.0    69227
read      367.9   480.4    68.9   120.8   140.6   324.8   393.4   432.8   463.0   501.6   549.9   634.5  1405.5  7523.4 13414.0  37589.5    37496
read      426.9   787.9    68.9   127.8   153.7   345.7   424.2   470.8   508.4   558.2   635.2   772.5  1876.8 12193.6 31478.6  84062.5    83925
read      368.7   372.8    63.8   124.3   144.9   329.7   408.4   451.5   484.0   523.8   577.3   671.3  1319.6  3630.4 14618.7  50999.0    51037
read      344.0   312.9    68.9   120.4   139.2   315.3   380.9   420.9   453.5   493.9   542.9   622.7  1096.0  2653.8  9965.7  33783.0    33690
read      377.6   568.2    68.9   124.5   145.5   331.1   409.5   452.6   483.7   521.8   572.4   655.9  1472.3  5436.5 30969.5  51626.5    51474
read      375.9   484.2    68.9   121.5   143.0   327.5   409.1   456.7   492.2   534.1   592.9   704.4  1358.5  4752.0 19134.5  73450.0    73708
read      365.6   314.8    68.9   126.0   150.5   328.3   405.1   451.8   486.9   531.0   592.6   701.4   974.2  3363.4  9124.8  98593.5    98618
read      387.8   624.7    68.9   119.5   141.8   318.0   393.3   437.7   471.7   516.4   581.6   695.0  1876.2  7767.5 30836.7  82027.0    81977
read      410.7   832.4    63.8   126.5   152.0   338.8   416.3   463.7   501.0   549.5   624.8   741.8  1221.1 11721.2 35682.2  91148.5    91567
read      371.3   476.1    68.9   121.1   141.4   328.0   401.4   442.8   473.5   511.9   562.6   652.4  1461.2  7152.4 21079.8  48219.0    48236
read      433.4   436.7    63.8   133.9   162.6   370.4   451.1   497.2   535.2   589.8   686.0   890.3  1864.3  4513.8 13825.8  91193.5    91726
read      367.3   425.0    74.4   124.1   143.9   330.2   407.4   452.3   486.6   529.2   582.2   665.9  1322.7  3596.2 12677.7  52467.5    52458
read      347.8   317.6    68.9   122.5   143.4   316.6   395.8   441.5   475.2   517.3   570.9   643.0   866.0  2383.7 15655.9  70291.5    70467
read      336.1   208.7    68.9   121.2   141.7   312.6   388.7   432.1   464.8   503.9   554.1   626.5   797.4  1660.2  7145.8  70981.5    71151
read      329.6   190.1    63.8   120.6   140.4   310.7   387.3   429.2   459.9   496.3   541.1   606.5   738.3  1031.4  7837.4  65009.0    65016
read      346.1   453.5    63.8   119.2   137.7   311.0   384.7   428.4   461.8   500.2   545.7   622.6   852.9  4293.0 30255.2  42382.5    42057
read      378.2   368.0    68.9   121.6   144.4   321.2   402.1   451.2   487.8   534.8   602.9   733.5  1688.1  3948.3 10611.6  79069.5    78821
read      355.9   453.7    63.8   120.4   140.9   312.2   388.0   428.5   458.7   495.8   544.0   625.2  1431.4  4979.2 14860.9  60914.5    60720
read      345.0   343.7    68.9   119.1   137.9   315.2   382.9   421.0   450.4   487.6   535.6   614.5  1162.3  3094.6 12537.1  39895.5    39911
read      364.1   839.5    68.9   110.6   128.1   283.7   339.4   374.7   404.5   440.7   489.0   562.2  2793.2  8087.0 30060.4  10735.0    10628
read      393.8   540.2    68.9   121.2   143.7   317.3   397.5   445.5   483.5   531.0   593.8   733.4  2220.8  7426.2 12605.3  73245.5    73736
read      413.4  1220.4    74.4   136.8   161.3   297.9   342.4   370.7   392.1   418.7   456.5   531.1  3219.9 24897.0 37354.9   7241.0     7334
read      420.4   525.7    63.8   130.8   156.8   352.1   431.7   477.6   516.8   573.1   659.5   832.9  1861.7  6605.1 16159.0  90923.0    91868
read      352.1   398.5    68.9   122.3   142.8   318.9   396.7   443.1   478.1   522.1   579.2   663.1   864.9  2695.5 18038.7  76679.0    76670
read      474.0  1403.3    74.4   131.2   152.0   316.2   377.0   414.9   447.6   492.2   556.6   687.9  4880.7 28692.4 32503.8  10507.5    10405
read      405.9   788.2    68.9   126.6   147.2   333.6   413.9   465.3   501.9   544.4   601.8   735.9  1378.5  9476.4 36858.3  26097.5    26019
read      349.3   277.8    68.9   121.1   141.2   316.7   393.7   436.9   469.5   510.2   561.0   637.8  1062.9  3075.1  9305.0  55468.0    55530
read      329.3   455.3    68.9   116.1   133.3   297.5   368.6   416.1   449.9   486.8   529.7   588.8   894.5  2670.0 19777.5  29731.0    29615
read      371.3   362.4    68.9   123.1   144.4   322.3   405.3   454.5   491.6   535.6   589.8   687.4  1476.2  3517.1 11044.5  66225.0    66057
read      366.5   409.7    68.9   123.7   143.9   324.1   401.7   446.2   479.2   520.2   573.7   657.9  1442.5  4262.3 13315.5  55329.0    55281
read      452.7   983.8    68.9   118.7   139.0   317.4   426.9   507.1   586.4   686.1   785.9   916.9  2687.6  8426.5 40763.1  21028.5    21177
read      455.8   915.2    68.9   128.7   156.0   345.5   418.5   465.3   506.0   566.4   659.8   813.0  3014.8 10283.6 36249.5  88014.5    88239
read      365.9   414.2    68.9   118.9   139.8   325.8   406.1   451.5   484.4   524.4   579.3   675.2  1025.8  4706.4 13942.0  70309.0    70227
read      375.4   784.1    68.9   113.6   131.6   299.5   363.6   403.8   437.4   483.2   543.3   754.1  1604.7  9147.5 31782.7  23468.0    23421
read      409.6   828.5    68.9   126.5   154.2   344.3   420.4   464.0   497.8   543.7   617.2   744.0  1099.7 12193.0 47957.1  96918.5    97104
read      375.4  1026.5    74.4   123.9   151.0   275.1   320.1   344.9   363.5   386.5   421.6   502.5  3158.6 11564.9 32095.9   6222.5     6235
read      403.7   640.3    68.9   122.0   142.8   318.8   400.2   449.5   488.8   539.9   612.1   846.7  1868.1  7846.5 31502.4  57723.5    58045
read      368.1   542.1    68.9   118.9   137.1   300.3   379.8   429.2   466.1   509.4   571.7   742.5  1425.4  5766.3 28432.6  23855.5    23729
read      517.1   979.9    68.9   124.1   146.0   328.0   428.8   515.3   600.3   813.3  1083.1  1360.2  2878.2 13241.7 32053.7  40742.5    40897
read      376.5   473.9    68.9   122.4   143.3   326.1   405.5   451.3   486.9   531.1   588.4   692.4  1533.4  5558.2 11920.7  53032.5    53312
read      386.9   524.6    68.9   125.0   148.8   333.0   416.9   464.0   499.7   545.8   613.2   728.8  1261.4  5969.6 21350.4  87394.0    87262
read      377.2   493.8    68.9   123.7   146.1   327.9   409.7   454.6   488.9   533.3   594.5   705.2  1071.6  7286.0 17344.6  81983.0    81836
read      424.6   566.4    68.9   133.3   161.6   362.2   440.7   487.0   526.3   582.3   672.0   827.4  1784.5  5490.0 28871.0  92307.5    92274
read      357.1   510.6    63.8   120.8   140.1   318.8   391.4   432.6   463.8   502.7   551.7   629.5  1273.7  4209.7 26449.7  47364.0    47252
read      392.9   630.0    68.9   124.1   146.2   327.2   408.6   456.1   492.7   540.1   607.5   735.8  1685.8  7087.4 35428.8  75845.5    75747
read      411.8   530.3    63.8   126.9   151.2   337.2   417.9   468.2   507.4   560.8   639.4   805.6  1881.0  6446.7 21744.9  81191.0    80994
read      394.6   627.1    68.9   127.6   153.6   335.8   411.4   455.8   491.2   538.2   611.3   732.6  1113.5  8675.5 29494.6  98641.5    98224
read      361.7   938.4    74.4   121.7   144.5   284.2   332.9   361.3   383.8   412.8   450.8   517.2  2054.7  7949.0 31858.9   7761.5     7737
read      388.5   481.2    68.9   121.1   140.8   321.2   396.8   444.3   484.3   534.3   610.7   925.6  1566.4  4593.5 24378.8  37529.5    37514
read      411.9  1130.4    74.4   117.9   137.2   308.0   375.2   419.8   452.8   492.0   539.4   616.4  2706.5 12482.3 36366.5  10586.0    10640
read      398.0   497.2    63.8   126.6   151.3   337.2   413.7   458.5   495.4   545.4   624.9   775.7  1819.7  5059.7 18246.9  90197.5    90490
read      344.3   342.6    63.8   121.6   142.8   308.6   384.0   428.9   464.5   509.4   570.7   666.2   880.2  2343.2 15155.6  92370.5    92514
read      362.8   411.6    63.8   123.5   146.6   321.1   399.5   446.2   481.4   526.7   588.1   690.8  1005.3  3940.3 13092.6  89144.5    89245
read      410.1   524.8    68.9   127.2   150.7   340.1   428.2   481.3   520.5   570.4   641.4   791.6  1969.9  5064.9 21717.6  73822.5    73823
read      370.4   478.8    74.4   123.2   143.0   327.4   402.0   444.6   476.7   517.9   570.3   651.0  1328.2  5654.2 17079.8  46890.0    46565
read      425.4   706.3    68.9   119.8   139.3   316.5   420.5   494.3   566.4   665.2   767.8   889.8  1727.4  7449.0 31763.7  21313.5    21419
read      432.0   766.7    68.9   124.5   147.5   328.3   410.9   459.9   499.5   551.8   635.5  1039.8  2224.7  8982.9 31619.5  66939.0    66915
read      358.5   512.5    68.9   120.2   138.8   319.7   383.4   422.9   454.6   494.4   542.6   619.9  1157.2  6781.4 29142.9  31536.5    31667
read      390.0   425.1    68.9   123.2   145.6   326.2   407.3   455.4   492.3   539.0   606.5   740.1  1875.2  4328.3 12445.4  72376.0    72255
read      448.2   767.0    68.9   136.8   169.0   384.0   464.0   505.6   540.3   590.8   687.9   865.1  1221.9  9032.8 31436.7  99828.0    99535
read      371.6   988.3    74.4   114.2   135.3   280.9   333.4   367.7   393.3   424.0   465.3   540.9  2752.2 12669.0 35370.9   9129.0     9226
read      427.7   604.3    68.9   120.1   142.8   330.9   412.5   463.5   504.6   560.9   659.5  1089.6  2106.3  5848.2 26309.9  67622.5    67844
read      397.6   589.3    63.8   120.3   142.1   328.6   411.9   458.0   493.7   538.1   603.3   742.6  1786.1  7363.0 30641.5  71258.5    71413
