Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715026812859
Timestamp end: 1715027713503

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      433.1   505.4   148.8   209.7   225.6   369.3   461.2   505.2   536.2   575.7   638.6   793.0  1135.3  7019.0 28067.9  23012.4    22964
read      443.3  1023.0   160.7   219.7   237.1   354.3   396.2   420.5   437.4   463.6   500.2   568.9  2537.8 14400.2 37110.1   8234.0     8172
read      401.1   331.9   148.8   204.3   218.5   344.1   436.9   484.1   514.3   547.4   596.0   745.1  1095.2  3522.7 10203.6  27715.6    27652
read      468.9   697.5   148.8   203.2   217.1   339.9   435.6   501.1   548.5   609.3   736.8  1053.7  2588.0  6665.8 31093.9  37592.1    37594
read      494.9   890.0   148.8   205.1   219.4   375.4   484.4   545.1   596.6   675.5   771.7   902.7  2478.5 11473.3 32785.5  24297.0    24367
read      443.1   641.9   148.8   203.3   216.9   337.0   432.0   492.3   532.7   578.2   641.6   889.8  2087.0  6681.9 30988.7  33757.7    33771
read      420.3   617.9   148.8   207.1   222.4   343.4   408.7   449.6   481.7   523.4   581.2   692.8  1734.7  7934.0 29282.2  84720.5    84944
read      406.2   591.7   148.8   206.7   222.0   339.9   403.7   443.0   473.2   511.7   565.0   652.2  1584.5  7640.4 30961.7  85830.6    85666
read      385.9   462.9   148.8   202.4   215.3   329.9   397.1   442.0   479.4   524.9   579.1   654.4  1192.2  4208.2 16037.9  51865.0    51918
read      387.7   429.8   148.8   202.6   215.6   328.6   413.9   467.7   503.9   542.4   585.2   643.1  1063.2  4274.8 19183.6  34457.1    34406
read      480.5   719.4   148.8   204.2   218.1   356.5   472.4   538.7   592.3   685.5   814.7   972.7  1941.4  7524.0 31582.9  28675.1    28664
read      398.0   431.0   148.8   203.0   216.2   332.8   413.3   467.3   506.1   548.6   598.5   680.3  1247.4  5613.7 13775.7  38362.3    38289
read      487.1   915.8   160.7   205.0   218.9   380.2   476.3   531.1   577.5   639.8   723.7   842.6  2325.2 11653.3 32269.6  20650.0    20658
read      481.6   955.0   148.8   208.2   224.0   384.5   465.0   512.2   547.5   587.1   634.3   713.9  2825.0 11289.1 32438.4  13888.3    13840
read      408.5   519.8   148.8   209.2   224.9   344.4   407.7   447.5   478.3   518.2   574.3   674.1  1669.4  7051.4 24623.7  93248.9    93419
read      398.5   455.9   148.8   210.9   226.9   344.4   405.6   444.3   473.0   510.1   562.4   650.9  1420.2  6062.1 14328.9  98235.4    98284
read      384.5   384.5   148.8   204.6   218.4   328.0   392.1   431.9   464.1   505.7   561.6   647.0  1467.0  4034.0 12090.0  71221.8    71313
read      386.8   389.5   148.8   202.8   215.4   329.2   403.4   456.0   495.1   537.8   586.7   657.0  1168.1  3912.2 15430.4  41968.6    42089
read      387.4   418.4   137.8   203.3   216.3   329.9   401.2   450.8   489.4   534.0   585.7   658.9  1204.3  4035.4 16612.4  46319.4    46458
read      473.3   700.4   148.8   204.6   218.6   348.1   464.9   533.0   586.2   673.5   818.4   989.2  1712.1  7819.5 31707.4  30849.9    30755
read      382.2   382.3   148.8   200.4   213.5   325.9   401.0   453.0   491.7   534.8   584.2   654.5  1151.9  3621.7 11659.3  42830.9    42889
read      409.4   538.3   148.8   208.1   223.8   343.7   405.8   444.6   474.1   513.0   567.1   664.1  1699.3  6490.1 28365.1  93611.0    93552
read      385.3   322.7   148.8   203.5   217.0   331.7   399.5   441.3   474.1   516.3   572.0   659.8  1395.1  4008.9 10151.7  65666.7    65694
read      453.1   715.9   148.8   204.0   217.7   346.8   452.1   509.7   549.8   605.2   715.7   907.7  1451.7  8705.9 31492.8  29555.6    29574
read      387.5   459.4   148.8   201.0   213.8   326.0   394.2   439.6   476.5   520.5   574.0   651.8  1334.0  5397.5 17326.8  51330.6    51355
read      387.1   435.5   148.8   202.8   215.6   326.4   391.2   432.1   465.1   506.7   561.9   648.8  1470.3  5453.5 15458.6  67346.8    67361
read      489.0   986.6   148.8   203.8   218.5   383.9   467.4   519.3   559.2   604.5   659.5   745.3  2944.9 11552.0 35752.5  16211.0    16287
read      403.1   492.0   148.8   204.3   219.0   334.4   398.2   437.0   468.2   507.9   564.5   669.0  1702.7  6296.4 17426.4  81558.7    81508
read      392.8   510.5   148.8   203.9   218.2   330.6   391.2   427.7   456.7   493.4   543.3   631.4  1651.8  6211.8 24733.8  87538.3    87619
read      395.3   528.9   148.8   207.6   223.3   340.7   400.6   436.8   465.3   501.0   548.9   633.7  1305.4  7368.9 22830.3  99076.2    99068
read      383.6   444.2   148.8   200.6   213.3   327.1   396.2   440.9   476.7   519.5   571.3   643.0  1216.5  5443.5 17982.4  51247.6    51267
read      484.7  1078.6   160.7   207.2   223.6   371.1   444.6   485.9   514.3   546.7   587.3   656.6  3644.5 16897.9 35208.4  11766.0    11822
read      419.4   652.5   148.8   210.3   226.9   350.0   412.7   451.1   480.6   518.9   572.9   673.5  1668.5  8593.2 30871.7  97451.3    97494
read      403.6   478.5   148.8   207.5   223.5   343.0   403.8   442.2   471.3   509.8   564.6   665.3  1649.3  6393.7 16218.2  97301.9    97350
read      389.1   484.6   148.8   202.8   215.7   333.7   402.1   446.1   480.4   523.0   577.0   657.5  1271.1  4581.5 26517.9  55630.7    55460
read      402.4   494.6   148.8   205.4   220.3   337.1   401.1   440.7   471.1   509.8   565.0   667.1  1679.1  6277.4 20854.6  85905.8    85984
read      395.7   512.8   148.8   203.9   217.8   330.7   394.2   433.0   464.0   502.6   556.0   651.9  1633.5  6290.8 22377.1  82044.6    82043
read      379.8   397.3   148.8   201.1   213.8   327.5   395.4   439.0   473.7   517.1   569.4   640.0  1158.6  4399.3 15066.9  52969.7    52873
read      483.9  1055.0   148.8   204.0   219.0   374.4   455.0   502.7   537.3   576.1   622.7   692.9  2959.2 12844.6 36467.6  13975.4    13911
read      380.7   350.2   148.8   199.8   212.9   326.4   395.4   441.7   478.5   522.9   576.6   651.6  1214.8  4050.2 12041.8  49962.4    49984
read      464.6  1086.8   160.7   206.6   222.8   355.4   419.4   452.8   475.0   501.5   536.3   592.4  3420.8 15871.3 32504.2   9333.1     9274
read      490.0   845.4   148.8   201.2   214.6   360.1   473.6   539.5   597.9   685.1   792.4   931.4  2333.8 10164.4 31825.0  27190.1    27187
read      488.6   920.3   148.8   202.5   216.2   383.9   475.6   535.1   581.5   634.0   695.8   797.0  2812.3 10552.3 36104.7  18732.3    18735
read      412.5   602.8   148.8   204.5   219.3   337.9   399.8   437.2   467.8   507.0   565.1   675.4  1743.4  8266.0 29385.5  86540.8    86505
read      391.3   532.3   148.8   205.3   220.5   335.0   395.8   432.8   462.1   498.5   547.0   629.2  1278.8  6832.2 25406.4  92959.6    93039
read      393.1   477.2   148.8   203.8   217.7   329.9   395.2   435.1   467.0   507.5   563.7   655.9  1584.7  5193.5 16043.9  76192.7    75999
read      435.7   566.6   148.8   201.9   215.2   339.3   445.5   505.4   546.5   598.5   683.7   889.4  1399.6  6621.7 30082.7  32246.0    32324
read      404.7   502.4   148.8   204.5   219.5   336.4   400.8   441.1   472.0   512.8   571.9   678.7  1717.7  5257.5 22663.5  84210.8    84255
read      370.8   342.8   148.8   203.5   217.7   329.7   393.4   431.5   460.8   496.5   543.1   618.1   851.0  3619.6 11507.3  81770.5    81759
read      381.4   319.6   148.8   203.7   218.1   338.9   420.7   470.3   504.3   541.2   584.2   642.0   796.4  2155.0 12860.1  37349.6    37291
read      378.4   197.0   148.8   205.0   219.6   341.4   414.3   459.0   493.0   533.6   583.4   654.6   832.9  1863.4  6246.8  53747.5    53818
read      381.4   246.1   148.8   205.4   220.0   342.7   428.9   476.1   507.0   539.5   577.7   632.6   778.6  1857.0  8965.6  30252.1    30297
read      384.4   232.3   148.8   205.8   220.3   343.9   431.8   481.4   512.9   546.2   585.9   641.4   802.4  2079.2  8958.7  31563.4    31569
read      388.1   243.4   148.8   205.0   219.3   341.7   420.4   470.7   507.1   548.2   597.4   668.1  1026.4  2552.4  7839.4  38953.8    38927
read      403.0   451.1   160.7   211.9   227.3   362.6   414.7   443.4   464.0   491.1   530.7   604.7  1477.4  5732.5 20944.6  10631.5    10652
read      404.2   395.4   148.8   212.4   229.7   354.7   419.9   460.0   491.4   530.7   584.3   676.0  1017.9  4786.2 12135.8  98076.3    98119
read      392.6   333.5   148.8   205.1   219.4   343.4   419.1   467.1   504.0   547.2   601.6   680.2  1116.4  2834.8 15493.5  48245.2    48176
read      387.5   293.3   148.8   204.5   218.5   338.4   421.0   473.4   509.4   548.9   594.5   660.8  1003.4  2589.0  9951.4  34956.0    34929
read      393.8   341.0   148.8   206.7   221.2   342.5   413.3   457.1   490.7   532.0   586.3   676.2  1326.0  3471.5 10947.8  69739.3    69735
read      422.9   400.1   160.7   206.8   221.0   367.8   460.9   504.4   536.5   578.3   643.7   785.9  1095.6  4739.2 15609.9  20739.3    20753
read      392.1   376.8   148.8   206.5   221.9   341.5   407.7   448.5   479.0   517.0   569.4   656.3  1356.9  4243.0 12475.7  84642.0    84642
read      392.5   371.0   148.8   203.7   217.7   340.4   417.7   467.2   505.3   547.7   598.7   671.6  1053.3  4366.3 11717.9  42262.6    42333
read      388.6   297.0   148.8   206.4   221.5   341.6   413.1   456.7   490.4   532.2   586.4   669.4  1083.7  3397.8 10599.7  61504.8    61587
read      382.4   298.0   148.8   206.7   222.2   340.3   407.8   449.1   479.6   517.2   567.8   647.3   924.8  3191.5 12068.1  77974.4    77998
read      361.0   244.0   148.8   204.7   220.2   331.5   389.7   424.3   450.8   482.7   525.5   591.5   749.6  2181.5  7863.0  97693.5    97625
read      488.4   738.7   148.8   204.2   219.4   382.7   494.1   561.1   620.4   698.0   795.1   936.4  1828.0  6726.1 32367.6  23755.5    23781
read      404.8   431.6   148.8   206.2   221.5   349.0   424.9   470.0   504.8   547.0   603.7   695.9  1090.3  4892.5 14859.8  66619.2    66723
read      519.3   931.7   148.8   204.1   218.9   358.6   477.6   548.9   611.0   712.8   864.0  1071.1  2866.7 10953.4 35127.1  30992.7    31016
read      484.5   870.6   148.8   204.1   219.0   342.9   428.8   490.9   541.3   608.8   733.7  1138.8  2065.8 12034.0 33274.4  47405.1    47394
read      421.3   583.4   148.8   212.5   229.5   357.0   423.9   465.4   498.3   538.6   592.5   688.8  1612.8  7607.3 29304.8  95345.2    95335
read      469.6  1382.6   160.7   219.6   242.6   334.1   371.6   394.2   410.8   432.2   461.2   517.2  3560.5 29873.3 37591.3   5227.6     5252
read      361.2   186.2   148.8   203.4   217.1   329.8   395.8   434.1   464.8   502.2   547.7   615.1   740.2  1556.5  6818.1  65783.7    65908
read      361.8   270.9   148.8   207.3   221.2   349.4   411.9   439.8   457.2   475.4   497.7   530.0   610.1  1820.7 12170.7  16894.3    16889
read      361.8   207.5   148.8   201.8   215.2   329.6   398.5   443.4   477.5   514.0   552.7   602.5   692.9  1454.1  7901.6  42911.2    42912
read      349.1   147.4   148.8   206.2   221.3   327.3   382.0   413.7   436.9   466.3   504.1   562.8   685.4  1013.2  5305.5  99841.1    99898
read      359.8   189.6   148.8   203.0   216.5   328.6   412.5   455.3   480.9   505.5   533.7   572.5   649.1  1643.9  7505.6  26384.1    26385
read      363.3   222.1   148.8   204.8   218.7   336.7   418.8   456.8   479.6   501.8   528.3   563.9   639.5  1702.6  9375.0  22674.0    22616

Total QPS = 51573.2 (46415896 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11464725818 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.82%,0.50%,100.00%
