Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715904275311
Timestamp end: 1715905175906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      358.9   267.9    68.9   124.2   143.8   321.2   413.4   470.3   508.4   546.8   589.4   658.4   956.5  3305.0  8565.9  30689.2    30755
read      359.8   285.5    68.9   124.9   144.8   322.3   406.5   459.8   499.5   542.7   591.1   666.3  1001.5  3186.4  8584.4  42957.6    42889
read      379.5   456.3    68.9   133.2   156.1   325.3   405.1   455.4   495.3   544.2   610.1   714.0  1086.1  5527.1 15588.0  93510.2    93552
read      375.1   414.3    68.9   129.1   149.3   326.6   416.7   471.7   512.7   558.8   615.9   707.9  1102.7  4222.3 12309.2  65804.4    65694
read      349.7   356.1    68.9   122.0   140.8   309.9   399.1   454.1   492.9   531.0   571.9   629.8   922.5  3431.8 12987.3  29585.2    29574
read      368.4   377.9    68.9   127.6   147.8   328.8   415.4   466.6   505.1   548.6   601.1   681.7   994.6  3432.5 11189.5  51475.2    51355
read      387.5   361.3    68.9   131.7   152.8   334.1   425.4   481.4   523.5   573.0   637.0   745.3  1427.0  4018.1 10894.9  67304.2    67361
read      378.8   501.9    74.4   133.7   156.3   336.8   416.1   458.4   488.6   522.7   572.9   689.2  1064.4  6099.6 30467.6  16243.8    16287
read      359.5   306.4    68.9   129.4   150.4   318.7   400.8   452.1   492.4   540.6   601.7   694.0   918.0  3403.8  9157.4  81558.8    81508
read      358.2   318.2    68.9   129.1   150.5   317.5   398.2   448.1   487.8   536.0   596.9   691.5   920.1  3432.0 10365.7  87526.8    87619
read      354.5   294.2    63.8   131.4   153.6   315.8   394.9   443.2   481.5   528.3   588.4   684.1   921.1  2254.9 11923.4  98967.8    99068
