Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715899289968
Timestamp end: 1715900190540

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      342.4   657.7    80.4   159.0   183.0   307.0   342.5   361.8   374.3   392.3   415.5   463.5   972.6  8451.7 30449.9   7444.0     7434
read      388.0   467.3    68.9   132.0   152.3   326.8   416.7   471.0   511.7   559.6   620.2   725.8  1656.2  5000.2 16754.5  67139.5    67201
read      396.9   610.7    63.8   135.1   157.6   327.8   409.9   462.3   503.4   553.8   621.6   728.4  1539.9  8450.0 30442.9  85835.6    85927
read      362.4   262.6    68.9   130.4   150.8   328.8   418.0   469.5   507.4   550.3   603.3   682.4   871.7  2659.9  9053.6  64008.8    63953
read      350.9   323.3    68.9   124.4   144.1   317.0   402.5   457.2   494.8   533.5   575.7   633.1   789.9  3608.6 10171.2  31507.3    31595
read      372.1   306.5    68.9   135.3   157.5   328.9   411.7   463.0   502.4   550.3   615.9   719.2  1013.6  3038.0 10650.7  87937.9    87879
read      406.6  1208.8    80.4   157.6   182.2   309.7   346.5   367.4   382.9   401.3   430.7   497.3  2280.8 24502.2 36060.1   7344.2     7287
read      432.7   736.1    68.9   132.1   153.0   333.7   426.0   483.5   527.4   580.0   652.5   829.4  2284.8  8704.3 31711.9  62321.6    62295
read      507.4  1651.3    86.8   160.9   191.3   333.2   381.4   408.0   428.6   455.2   493.2   584.8  5308.0 31129.4 39379.1   6573.8     6561
read      401.9   678.9    68.9   129.8   150.8   324.8   419.9   473.7   508.9   546.3   598.6   744.7  1673.8  8050.0 30540.0  22530.3    22532
read      374.9   432.2    68.9   129.5   149.2   323.0   410.6   464.0   503.6   549.1   605.4   692.4  1327.1  4643.8 13680.4  60720.8    60653
read      386.0   530.2    68.9   130.1   150.0   326.5   415.7   469.6   509.2   555.6   612.3   706.5  1474.9  5631.6 26399.7  59156.3    59076
read      380.7   482.5    68.9   130.4   150.4   327.2   415.6   468.2   507.3   552.4   608.8   699.4  1385.5  4770.5 16416.6  60100.3    60154
read      398.4   623.0    68.9   129.2   149.8   325.1   423.2   477.9   512.0   548.8   601.0   749.1  1557.6  6857.2 30281.3  22964.9    22964
read      485.7  1479.8    86.8   154.4   182.9   335.9   391.0   422.4   446.2   475.8   511.4   585.5  4653.7 29795.0 40931.6   8130.4     8172
read      370.0   517.8    68.9   127.9   147.6   314.6   408.2   465.5   501.7   538.5   580.2   641.9  1109.4  6103.8 28318.0  27666.7    27652
read      368.5   408.3    68.9   127.3   146.6   319.8   407.0   465.2   506.8   549.8   597.9   676.3  1215.1  3849.5 16355.9  37539.3    37594
read      393.3   499.7    68.9   128.4   148.6   328.1   435.4   495.4   531.0   569.0   617.2   723.5  1262.0  7053.0 16958.6  24471.1    24367
read      358.3   364.9    68.9   123.8   143.1   311.6   399.0   456.4   497.0   537.9   582.9   650.4  1123.6  3962.1 10112.0  33742.8    33771
read      360.6   297.0    63.8   132.3   154.1   322.9   404.0   454.7   493.9   541.8   603.3   693.4   890.8  2565.6 10219.7  85007.7    84944
read      379.5   362.0    68.9   135.1   157.8   333.1   416.8   467.9   508.3   558.6   625.4   727.6  1030.1  4434.9 10128.9  85593.7    85666
read      370.0   338.2    68.9   128.3   148.3   331.1   418.8   470.3   509.0   553.0   606.2   687.6  1039.0  3307.0  9931.5  52080.4    51918
read      362.7   332.4    68.9   124.9   144.3   321.6   409.2   466.3   506.4   546.7   591.8   663.0  1069.0  3200.9 10228.9  34412.9    34406
read      363.0   338.7    63.8   126.4   145.9   320.7   413.5   471.2   508.2   545.6   587.4   653.2  1022.1  3948.3 12080.9  28599.6    28664
read      361.9   350.6    68.9   126.1   145.4   320.9   406.0   461.4   502.2   544.2   590.9   661.5  1010.0  3753.7 12084.3  38298.0    38289
read      377.3   524.8    74.4   132.7   153.9   327.5   419.5   468.6   500.1   533.7   576.5   669.1  1097.9  5270.5 28853.5  20655.4    20658
read      383.9   543.3    74.4   143.0   165.9   339.7   407.5   443.5   471.3   504.2   549.9   649.5  1358.9  6380.0 26011.4  13813.5    13840
read      370.8   361.8    63.8   135.8   158.4   329.4   410.6   460.0   498.1   544.3   606.7   705.2   931.4  3944.4 13393.3  93454.7    93419
read      368.8   325.4    63.8   138.4   161.5   329.4   410.3   459.7   497.4   543.1   605.0   701.2   921.4  3111.6 11648.6  98338.3    98284
read      355.6   245.0    68.9   130.2   150.0   321.1   408.5   461.3   500.3   544.1   596.6   675.0   855.9  2220.2  7912.2  71294.0    71313
read      376.0   356.1    63.8   129.3   149.8   334.9   422.6   476.8   516.1   559.6   611.5   693.4  1126.0  3649.8 12309.6  42138.9    42089
read      366.3   298.9    68.9   128.0   147.9   329.3   413.6   465.8   504.4   547.4   598.5   679.6  1049.0  3140.5  9854.3  46250.0    46458
read      350.0   369.5    68.9   125.1   144.7   313.4   400.7   455.4   492.7   530.1   570.9   625.4   775.4  3687.7 12678.3  30730.7    30755
read      344.8   324.7    63.8   123.0   141.9   310.1   390.9   440.9   481.0   524.5   572.2   633.0   793.4  3107.8 12987.3  42993.6    42889
read      397.5   581.4    68.9   135.4   158.8   332.7   414.5   465.1   505.1   555.1   624.6   738.7  1382.9  7219.1 29585.1  93364.0    93552
read      367.2   464.0    68.9   126.9   145.9   313.9   398.9   450.6   489.9   535.6   590.6   676.9  1350.9  5484.6 17879.3  65781.3    65694
read      349.5   397.4    68.9   121.0   139.9   303.5   393.8   450.8   490.3   528.5   570.1   629.8   976.0  3999.7 13747.8  29558.5    29574
read      357.9   352.1    68.9   125.5   145.0   317.4   399.5   449.5   488.2   531.8   582.2   654.7  1030.4  4125.0 10638.2  51365.0    51355
read      374.2   417.5    68.9   130.4   150.3   324.4   412.3   465.9   506.0   551.4   608.9   697.9  1171.9  3972.0 17549.4  67327.9    67361
read      548.3  1400.9    74.4   140.4   163.6   368.8   476.2   540.7   587.4   653.7   734.2   872.8  5466.0 25575.3 38105.9  16329.2    16287
read      425.2   539.0    68.9   136.0   159.2   337.7   426.0   484.4   531.6   589.2   670.2   854.3  1995.0  6065.9 18231.5  81592.3    81508
read      416.5   746.7    68.9   136.6   160.0   337.2   420.6   473.2   515.6   569.2   639.7   757.9  1623.7  9719.5 31768.5  87504.3    87619
read      403.1   541.7    63.8   141.1   166.7   345.7   427.8   476.4   514.5   563.6   634.6   755.2  1187.0  7333.2 25136.6  98993.4    99068
read      374.9   488.2    63.8   128.0   148.0   324.9   409.8   462.4   502.3   547.0   600.9   683.1  1280.2  4661.4 20039.0  51123.5    51267
read      426.8   994.8    74.4   142.5   166.9   334.6   398.6   435.4   466.4   501.4   544.3   626.3  2663.9 10658.6 37160.7  11863.9    11822
read      367.9   346.6    63.8   132.4   155.5   326.5   406.4   454.4   491.1   537.2   600.2   704.3   973.1  3666.2 11260.1  97515.5    97494
read      410.3   428.2    68.9   144.1   171.6   363.0   449.4   499.4   537.5   586.6   661.6   791.6  1094.7  5328.6 13500.9  97506.6    97350
read      381.5   459.9    68.9   131.3   151.4   329.4   418.0   471.6   511.5   557.3   614.0   708.8  1356.6  4595.4 19027.1  55445.0    55460
read      407.8   665.9    63.8   134.9   157.7   331.9   415.6   468.3   509.8   562.4   632.0   746.5  1683.0  9172.8 30889.0  85875.3    85984
read      383.0   468.0    63.8   133.1   155.0   328.0   411.9   465.8   507.6   557.7   622.9   724.0  1226.1  5350.7 17834.3  82066.5    82043
read      371.7   438.2    68.9   127.9   147.6   323.5   410.2   464.1   504.7   549.9   604.5   686.9  1263.8  3780.1 17980.7  53019.1    52873
read      450.9  1020.3    74.4   139.6   163.0   351.0   428.9   478.8   513.5   553.8   609.1   716.4  2785.4 12647.8 32348.8  14004.2    13911
read      369.3   359.7    68.9   123.8   143.6   322.0   406.9   460.0   500.3   545.2   599.4   689.5  1383.0  3828.3 10369.8  49860.5    49984
read      447.9  1180.8    74.4   143.8   170.9   331.4   391.2   425.9   452.5   483.9   521.8   586.9  3544.7 18876.4 37849.9   9307.2     9274
read      366.4   493.2    68.9   123.8   143.5   311.5   406.9   464.3   501.5   539.4   583.6   658.7  1107.5  5800.0 24952.5  27170.7    27187
read      489.7  1181.3    68.9   133.7   156.1   353.3   460.6   524.1   571.1   632.0   712.3   820.7  3234.9 16282.9 37018.5  18777.6    18735
read      414.8   731.6    63.8   135.0   158.0   330.4   413.5   466.3   508.2   560.8   630.2   754.2  1838.8  9156.0 32109.7  86602.0    86505
read      395.9   578.5    68.9   134.9   157.7   326.8   408.2   459.8   500.4   549.9   619.2   739.2  1683.2  7879.5 25736.9  92899.4    93039
read      379.6   559.9    68.9   128.9   148.7   314.3   399.4   452.2   492.6   539.3   597.1   690.7  1522.0  6728.5 28171.5  75909.4    75999
read      354.9   376.0    68.9   123.0   142.3   310.6   397.6   454.2   493.9   533.1   576.0   636.9  1006.2  4576.2 12725.0  32378.3    32324
read      367.6   435.1    63.8   132.0   153.2   322.6   404.7   456.0   495.6   542.5   603.9   696.0   907.7  4757.9 20597.9  84256.5    84255
read      394.9   511.6    63.8   131.5   153.0   324.4   411.0   465.6   507.6   557.6   626.2   748.9  1738.7  5735.6 23951.7  81881.3    81759
read      355.6   416.9    68.9   123.2   142.5   312.1   396.1   450.4   491.4   533.6   580.0   643.1  1031.2  4102.3 19198.0  37273.9    37291
