Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715901548290
Timestamp end: 1715902448838

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      340.7   581.0    86.8   158.8   182.6   307.4   342.1   361.6   374.3   393.0   417.3   465.5  1010.9  8543.7 30813.1   7392.3     7434
read      398.2   519.2    68.9   133.5   153.8   329.7   420.3   475.7   518.5   568.5   632.3   748.5  1724.3  6033.9 22058.9  67186.7    67201
read      405.2   690.6    68.9   137.8   160.1   336.1   420.2   471.7   512.8   563.9   631.1   742.5  1278.8 10092.8 31339.8  85772.0    85927
read      360.7   255.0    68.9   131.9   151.7   326.8   414.3   466.2   505.1   548.5   600.7   676.4   873.4  2254.2  8472.5  63880.0    63953
read      346.6   297.5    68.9   126.8   146.0   313.2   401.1   456.0   494.7   533.5   574.2   626.3   744.7  1808.5 12674.5  31541.1    31595
read      360.3   289.3    63.8   134.0   155.2   322.4   403.7   454.7   494.1   541.6   601.9   692.5   900.7  2347.6 11084.5  87859.5    87879
read      367.1   787.3    74.4   157.5   182.6   312.5   351.4   372.3   388.7   406.9   435.5   503.9  1449.3  9859.4 31963.9   7325.6     7287
read      378.0   408.8    68.9   133.9   154.1   331.7   421.6   474.8   515.3   561.0   616.3   703.3  1093.2  4153.9 13028.1  62239.1    62295
read      479.8  1553.7    80.4   159.2   187.9   320.2   364.2   389.0   406.8   430.7   468.1   548.9  5167.3 30231.0 37775.9   6541.1     6561
read      398.9   581.3    68.9   130.5   151.7   326.7   425.2   480.5   516.1   554.6   610.6   774.2  1591.1  6303.5 29328.3  22526.9    22532
read      379.7   373.0    68.9   131.4   151.5   329.4   419.7   473.9   515.3   562.0   618.8   711.8  1294.6  4371.0 11236.4  60790.1    60653
read      375.3   302.2    68.9   131.5   151.8   333.1   423.9   478.3   518.6   564.2   619.6   709.0  1095.4  2957.7  8585.4  59034.6    59076
read      376.4   365.0    68.9   130.9   150.7   330.2   420.4   474.2   514.8   561.2   617.9   707.8  1165.2  3610.2 11042.7  60223.5    60154
read      368.8   393.7    68.9   130.2   150.5   325.0   418.2   472.0   505.7   539.4   579.3   641.2  1070.1  4378.8 13609.8  22970.4    22964
read      480.5  1481.8    80.4   154.2   180.5   331.7   384.2   415.0   437.6   470.7   511.0   589.3  4730.7 30192.4 45518.1   8207.2     8172
read      372.0   519.2    68.9   125.9   145.5   316.8   409.9   467.2   505.0   541.9   584.3   651.8  1185.5  5738.3 28636.6  27639.4    27652
read      365.6   468.9    68.9   124.5   143.7   317.9   405.0   462.0   504.0   547.7   594.8   668.3  1090.1  3996.9 21953.7  37659.5    37594
read      408.1   662.0    68.9   129.1   149.8   327.0   427.9   486.1   523.5   563.6   618.8   784.0  1648.8  7795.9 30888.0  24433.1    24367
read      362.0   422.9    68.9   123.4   142.4   313.2   402.7   460.4   501.4   543.3   588.9   658.3  1116.1  4243.4 12520.7  33826.0    33771
read      371.1   347.7    68.9   134.8   156.5   327.2   410.5   462.1   502.2   550.3   615.7   713.4   967.5  3784.7 12043.0  84894.9    84944
read      363.6   321.2    63.8   133.6   155.0   323.8   404.4   455.4   495.1   543.8   607.0   700.6   910.5  2831.6 11037.6  85652.7    85666
read      369.9   315.3    68.9   129.7   149.5   329.4   417.3   470.0   509.4   553.7   607.9   688.7  1100.1  2939.1 11573.1  51871.4    51918
read      356.4   325.2    68.9   125.8   144.7   317.6   404.1   460.0   500.6   542.7   589.4   657.4   972.9  2694.6  8609.6  34387.2    34406
read      350.2   286.7    68.9   125.5   144.8   313.0   401.8   457.0   494.7   532.7   574.7   632.0   925.2  2150.9  9288.4  28750.2    28664
read      363.6   286.2    68.9   127.1   146.7   325.0   411.7   466.7   506.9   549.4   597.3   669.7  1012.2  3309.7  9180.4  38240.4    38289
read      369.4   359.9    74.4   132.3   153.5   325.0   416.1   465.2   496.5   530.1   572.0   659.5  1087.9  4131.4 12207.4  20702.4    20658
read      340.5   438.3    74.4   141.2   163.4   322.7   382.8   411.6   430.5   453.4   481.1   522.9   671.9  4652.3 24008.2  13840.2    13840
read      382.2   459.5    63.8   134.9   157.2   324.5   407.0   458.0   497.3   545.6   612.4   725.8  1467.3  5087.5 16579.5  93347.4    93419
read      374.8   408.6    63.8   135.3   158.4   324.7   405.5   455.7   494.1   540.8   602.6   705.4  1042.1  5057.4 13195.4  98176.3    98284
