Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715898290955
Timestamp end: 1715899191486

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      340.6   550.7    80.4   160.5   184.6   308.1   342.6   361.4   373.7   391.2   413.4   458.9   989.3  8372.7 24910.0   7326.1     7434
read      383.1   479.8    68.9   129.0   148.9   321.6   410.4   464.8   505.6   554.1   617.1   721.8  1526.0  5344.0 17071.3  67075.7    67201
read      399.2   550.0    68.9   133.7   156.3   329.2   411.2   464.1   506.1   559.1   630.2   746.3  1722.6  8054.6 25162.6  85715.4    85927
read      361.9   277.7    68.9   129.2   149.1   326.5   415.9   468.9   507.4   551.2   606.2   687.4   895.3  2114.3  9835.1  63956.0    63953
read      344.5   241.4    68.9   124.9   144.1   313.2   399.8   455.1   492.9   531.8   574.6   631.6   758.9  2191.1  9516.6  31604.0    31595
read      362.2   310.0    63.8   133.5   155.5   323.0   403.5   454.6   494.0   541.9   605.3   700.3   911.5  2635.9 12730.6  87838.8    87879
read      344.1   670.3    86.8   160.8   186.4   309.0   343.6   363.1   376.4   394.9   419.9   464.9   996.6  7893.1 31886.0   7238.5     7287
read      406.9   621.4    68.9   130.2   150.4   324.9   417.0   473.4   517.3   568.1   633.9   774.3  1814.3  7888.2 30952.0  62146.0    62295
read      479.4  1551.4    74.4   160.9   190.0   321.1   366.7   393.1   412.9   436.8   471.8   547.4  4344.3 30688.2 37574.7   6543.8     6561
read      425.4   880.2    68.9   129.0   150.2   328.3   432.8   490.0   526.7   569.2   635.4   796.6  1720.4 11972.5 35378.7  22562.2    22532
read      375.5   488.1    68.9   127.8   147.3   318.8   405.6   459.9   499.9   545.4   602.3   692.4  1449.7  5229.7 19084.5  60648.0    60653
read      373.0   401.3    68.9   128.5   148.1   320.9   409.4   464.5   505.2   550.9   608.0   701.6  1369.9  4051.7 10862.4  59111.8    59076
read      378.9   502.3    63.8   128.2   147.7   319.4   407.1   461.5   501.7   547.4   605.8   700.0  1449.8  5132.3 18589.4  59969.8    60154
read      391.8   596.7    68.9   128.1   148.0   320.9   419.4   473.8   507.4   544.3   590.6   718.2  1477.9  6929.5 27892.2  22975.1    22964
read      498.3  1547.9    80.4   152.9   180.9   330.2   385.9   418.9   443.8   471.8   507.4   587.5  5424.5 30888.7 37906.5   8116.3     8172
read      375.8   546.8    74.4   125.0   144.3   312.9   410.1   470.4   507.0   545.8   591.0   673.3  1207.4  7687.2 26595.4  27624.0    27652
read      363.0   427.4    63.8   122.5   141.6   312.6   397.1   452.6   493.5   537.3   587.7   668.3  1205.5  5344.0 12639.0  37628.7    37594
read      399.7   595.6    68.9   126.7   146.7   321.0   424.2   483.5   521.5   566.5   634.1   803.1  1438.6  7844.4 30214.9  24378.3    24367
read      358.1   365.0    68.9   123.3   142.3   311.1   400.4   459.3   498.6   539.7   586.1   658.0  1097.8  3615.1 14364.4  33696.0    33771
read      394.7   529.5    68.9   132.4   154.3   325.7   409.8   463.9   506.6   560.7   632.7   753.4  1656.4  5962.5 22354.4  84763.8    84944
read      390.1   602.0    63.8   131.9   153.6   320.2   401.6   455.4   497.3   548.5   616.6   724.4  1544.6  7842.8 29083.3  85800.5    85666
read      364.5   434.2    68.9   125.3   144.5   315.3   399.4   451.0   490.4   535.9   589.0   673.6  1209.3  5030.5 14067.4  51894.0    51918
read      375.1   451.8    68.9   129.0   148.4   323.2   414.7   474.0   514.7   557.0   606.0   686.0  1170.7  4910.9 17428.7  34309.5    34406
read      368.9   499.2    68.9   125.7   145.0   314.3   409.2   468.5   504.9   542.2   584.6   652.3  1092.9  6435.9 20926.5  28737.3    28664
read      355.2   317.7    68.9   125.7   144.6   318.0   402.7   458.8   499.3   541.7   588.0   655.0   871.9  3176.3 11196.0  38307.1    38289
read      392.2   504.9    68.9   132.4   153.9   331.3   430.2   483.5   517.6   558.0   624.1   767.8  1172.8  5365.8 24776.7  20634.7    20658
read      383.3   564.7    74.4   141.6   165.0   341.3   410.5   449.3   476.9   507.8   550.3   641.5  1165.9  6593.2 30161.2  13846.7    13840
read      387.6   448.0    68.9   136.0   159.5   333.3   415.9   466.9   506.8   557.8   628.5   737.5  1106.4  5361.7 13793.8  93352.2    93419
read      379.2   400.6    68.9   137.5   161.2   330.8   411.2   461.1   499.8   548.0   616.6   725.4  1026.0  4875.2 12691.5  98239.6    98284
read      381.5   390.9    68.9   132.1   152.4   325.7   414.6   469.8   511.7   560.7   622.3   724.9  1431.3  4275.6 12160.4  71371.5    71313
read      370.5   391.6    68.9   128.0   147.4   326.8   414.1   469.0   508.4   552.8   604.7   687.2  1061.8  4273.4 14384.3  42079.6    42089
read      365.0   336.0    68.9   126.2   145.6   323.5   409.7   463.1   502.6   546.7   598.9   680.5  1078.6  3541.8 12872.8  46527.3    46458
read      353.5   295.7    68.9   123.9   142.9   313.5   402.5   460.9   499.2   538.5   581.5   641.6   952.2  3047.9 10525.5  30671.0    30755
read      367.9   352.7    68.9   126.4   146.0   326.3   413.8   469.3   509.9   554.6   608.6   690.7  1035.7  3282.9 11809.1  42943.3    42889
read      377.3   400.8    63.8   136.2   159.0   324.8   405.0   456.2   496.3   546.0   614.9   720.9  1100.1  4775.6 12086.6  93533.8    93552
read      372.5   379.3    68.9   130.2   149.9   323.7   413.6   467.6   507.6   553.0   610.7   700.2  1130.2  4133.5 11754.0  65639.4    65694
read      348.0   317.1    68.9   124.2   143.5   311.5   402.5   458.2   494.5   531.0   571.2   626.0   771.6  3397.2 11638.8  29615.1    29574
read      351.0   270.6    68.9   124.1   143.4   313.0   395.2   446.0   485.3   530.0   582.3   657.7  1018.7  2599.2  8926.6  51316.2    51355
read      371.1   450.9    63.8   125.2   144.8   311.9   398.4   452.1   492.0   538.6   596.0   690.9  1532.7  5074.7 20577.7  67202.3    67361
read      499.8  1310.9    74.4   134.0   157.2   354.4   449.7   504.8   543.5   590.9   665.9   779.3  4359.7 23689.4 36586.2  16373.5    16287
read      394.6   615.7    63.8   130.6   151.9   319.8   403.1   457.6   500.5   552.0   621.5   739.7  1707.7  6938.6 30571.5  81388.5    81508
read      365.3   315.8    68.9   133.3   154.9   320.6   402.0   454.1   494.7   544.5   609.3   707.4   995.3  3182.9  9051.2  87756.4    87619
read      361.6   313.0    63.8   135.5   158.2   321.3   401.3   451.3   489.3   535.2   595.7   694.2   925.2  2954.1 12758.1  99109.4    99068
read      373.7   436.1    63.8   126.6   146.0   317.8   403.8   458.4   499.5   546.5   605.2   701.8  1445.3  4519.2 15907.9  51404.9    51267
read      506.8  1361.0    74.4   145.2   170.0   354.9   431.4   478.0   508.9   545.0   593.2   725.0  4971.3 26597.5 37715.1  11786.9    11822
read      360.1   290.1    68.9   135.1   157.5   320.1   399.8   449.0   487.1   534.2   595.0   690.7   920.3  2943.6 10595.6  97404.8    97494
read      369.9   349.8    63.8   135.6   158.5   325.2   407.5   457.5   495.4   541.9   606.2   709.3   992.1  3856.1 12279.1  97288.3    97350
read      369.8   385.8    63.8   127.2   146.6   319.0   406.4   460.1   499.9   545.7   602.4   692.7  1334.5  4626.7 10385.2  55388.2    55460
read      380.5   465.2    63.8   133.5   155.1   322.9   404.4   457.5   499.1   549.9   618.7   727.6  1447.4  4978.4 22280.1  85938.4    85984
read      392.6   583.5    68.9   131.4   152.7   323.4   407.0   461.5   504.3   557.2   626.9   738.8  1605.7  7194.3 30079.2  82209.0    82043
read      396.7   501.3    68.9   130.4   151.4   334.1   426.2   482.9   524.2   571.7   632.4   739.0  1588.7  6253.3 23217.1  52946.0    52873
read      449.5  1098.4    74.4   142.0   165.5   349.2   428.0   474.7   507.0   547.0   604.7   721.2  2586.3 11464.1 39974.4  13985.3    13911
read      367.1   466.9    68.9   123.7   142.9   312.3   395.9   449.3   490.8   537.9   593.2   684.2  1369.2  5042.4 18002.8  49948.0    49984
read      483.7  1447.1    74.4   146.8   174.0   336.7   397.8   432.7   458.8   488.3   525.7   593.9  4757.8 30424.2 36854.4   9235.0     9274
read      355.2   399.3    68.9   123.2   142.4   308.2   398.1   452.2   488.4   525.7   568.7   635.0  1030.9  5127.7 15159.9  27212.7    27187
read      452.1   962.2    74.4   132.1   154.6   348.4   451.7   510.9   553.7   609.7   689.7   799.9  2142.1 10157.7 34383.0  18713.7    18735
read      396.4   595.7    68.9   132.6   154.5   321.6   403.5   458.7   501.8   555.7   627.6   747.9  1704.8  7505.8 30400.8  86459.7    86505
read      398.4   664.7    63.8   135.3   158.0   325.7   405.5   458.3   500.1   552.0   622.7   734.3  1553.9  9219.6 31333.8  92974.8    93039
read      388.6   524.7    63.8   130.8   151.4   321.5   406.8   461.9   504.2   555.3   623.3   736.3  1621.4  6545.1 21312.4  76011.7    75999
read      358.8   441.8    68.9   122.9   141.8   309.4   398.2   455.9   495.4   536.0   580.9   646.1  1086.4  5732.2 18713.5  32314.8    32324
read      397.3   666.3    68.9   131.5   152.7   320.8   404.4   458.1   499.4   549.6   618.1   734.1  1629.7  8751.9 30805.2  84232.1    84255
