Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714926177423
Timestamp end: 1714927077890

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      369.6   250.2   160.7   209.1   222.3   329.2   396.5   437.5   470.5   511.7   563.3   633.5   796.1  2015.5 10089.3  60724.3    60653
read      386.1   307.0   148.8   211.4   224.9   337.2   407.7   452.4   487.7   531.8   586.6   666.2   996.6  3528.7 10038.5  59060.7    59076
read      383.0   298.3   160.7   210.9   224.4   335.6   404.1   447.2   481.6   525.0   580.0   659.6   997.2  3138.6 10070.3  60178.7    60154
read      430.6   357.7   160.7   211.3   225.1   383.9   481.7   527.0   558.0   596.2   659.4   785.5  1077.5  3827.7 15076.4  22915.3    22964
read      408.1   562.1   160.7   220.7   236.6   374.7   418.0   441.2   459.3   480.1   507.4   557.2  1295.2  6159.8 27065.7   8189.0     8172
read      436.0   384.3   160.7   210.4   224.1   362.9   477.2   530.7   568.0   614.8   691.2   868.1  1211.2  4200.2 13806.2  27691.5    27652
read      398.9   400.5   160.7   209.9   223.4   338.6   431.1   488.2   526.9   568.2   615.1   679.5  1057.4  3661.6 14810.7  37609.2    37594
read      437.0   412.2   160.7   211.1   224.8   377.1   481.7   530.0   563.7   605.4   674.1   814.6  1157.8  4374.3 14282.6  24402.2    24367
read      395.5   309.9   160.7   209.9   223.1   337.8   436.3   491.4   527.5   565.7   609.1   671.7   992.2  3606.3 10697.8  33830.7    33771
read      361.0   239.1   148.8   209.9   223.2   327.6   387.0   421.1   447.0   478.8   522.2   591.5   777.8  2881.4  7917.8  84974.8    84944
read      353.6   200.5   148.8   209.3   222.7   324.0   382.6   416.2   441.6   472.9   515.5   582.4   737.8  1658.9  7127.5  85661.4    85666
read      388.5   308.1   160.7   210.6   224.1   338.7   414.5   461.2   496.8   538.5   590.7   669.6   999.1  3073.6 12151.2  51770.1    51918
read      406.5   442.8   160.7   210.5   223.9   339.8   438.9   494.4   530.2   568.4   613.5   681.0  1148.8  5388.3 16035.7  34583.7    34406
read      399.1   350.8   160.7   207.9   221.4   344.2   451.0   497.0   525.7   555.9   593.1   664.5   976.9  4335.6 11996.9  28604.9    28664
read      411.2   428.2   160.7   210.5   223.8   341.4   436.9   493.5   532.3   575.3   626.5   709.1  1217.2  5336.3 13392.4  38387.2    38289
read      475.7   569.0   160.7   210.4   224.6   411.0   506.9   561.8   605.2   662.1   733.0   844.3  1633.9  5130.3 30470.8  20489.5    20658
read      466.2   654.9   160.7   211.7   227.0   407.5   492.3   539.7   572.9   609.6   653.6   722.7  1925.1  7152.4 31875.1  13850.1    13840
read      384.3   515.9   160.7   211.5   225.5   334.3   391.9   425.6   451.8   484.1   528.1   600.4  1016.0  6682.1 25579.4  93502.3    93419
read      390.4   436.9   148.8   215.1   229.7   343.9   401.5   436.3   464.3   499.2   545.9   629.5   963.7  6045.7 14698.7  98396.4    98284
read      361.7   260.1   160.7   208.4   221.4   324.3   387.7   424.5   453.3   489.4   537.3   609.7   772.5  2282.8 10114.3  71461.1    71313
read      395.8   358.5   148.8   209.5   222.9   335.6   421.1   476.4   516.5   560.2   610.5   680.7  1124.9  4097.1 13372.1  42194.4    42089
read      396.2   307.5   160.7   210.6   224.1   339.9   421.8   473.6   513.1   558.4   611.4   685.2  1085.0  3974.5 10286.2  46555.1    46458
read      467.6   492.2   160.7   210.5   224.4   372.8   494.6   558.8   607.6   673.6   784.1   955.4  1373.0  5568.3 19469.8  30703.1    30755
read      411.7   529.9   160.7   210.6   224.3   342.9   429.2   483.3   522.9   566.8   619.3   693.2  1195.3  7143.4 28730.6  42826.6    42889
read      364.4   313.3   160.7   211.2   225.3   331.5   389.5   422.7   447.8   478.4   520.1   587.7   773.2  2771.4 13383.6  93588.4    93552
read      379.2   247.7   148.8   209.5   223.1   331.6   399.3   440.7   473.2   515.9   571.3   656.0  1134.9  2797.7  7221.8  65506.4    65694
read      482.9   640.0   160.7   210.3   224.6   383.4   505.0   570.4   622.5   695.2   800.6   956.4  1434.4  7447.5 30318.0  29483.8    29574
read      410.8   443.3   160.7   211.1   224.8   342.4   421.7   471.4   511.5   559.5   619.4   709.3  1416.4  5204.9 17864.7  51375.0    51355
read      371.8   275.5   160.7   210.5   224.3   330.3   393.9   431.7   462.2   500.8   551.2   630.1   846.6  2865.3 10478.1  67353.0    67361
read      462.1   507.7   160.7   211.7   227.1   408.9   494.5   543.9   582.3   626.1   678.8   755.6  1707.7  4920.2 25000.1  16284.2    16287
read      378.1   358.2   148.8   209.6   223.3   331.8   393.6   429.8   458.0   492.9   539.5   620.9  1135.7  4447.7 11772.4  81421.5    81508
read      367.5   293.6   148.8   209.5   223.2   328.7   387.9   422.1   448.3   480.7   525.8   598.1   910.1  3419.2 10360.8  87662.0    87619
read      386.7   367.1   160.7   215.1   229.8   344.8   402.7   437.7   465.7   500.6   548.2   636.0   928.5  4932.2 12571.9  98941.7    99068
read      393.9   361.0   148.8   210.9   224.4   338.8   415.8   464.6   502.5   546.8   601.5   678.1  1074.2  4105.9  9997.4  51356.2    51267
read      436.3   629.8   160.7   215.1   229.5   396.6   458.7   491.3   514.7   544.5   584.5   643.9  1432.7  7105.8 30449.9  11887.9    11822
read      375.7   351.9   160.7   213.1   227.5   335.7   392.4   426.3   453.0   486.5   532.7   612.3   872.9  4384.7 12244.2  97483.7    97494
read      392.6   419.1   160.7   214.1   229.0   345.0   404.0   439.6   467.3   502.6   550.1   636.1  1314.0  5006.3 16925.3  97385.0    97350
read      390.0   397.2   160.7   209.4   222.8   334.5   408.3   456.6   493.5   537.1   590.2   667.5  1025.4  4205.3 14178.5  55422.0    55460
read      363.0   292.3   148.8   209.0   222.4   324.5   382.9   416.2   441.4   472.9   517.0   587.7   854.6  3364.2  8850.3  85890.6    85984
read      358.4   260.3   148.8   208.6   222.0   325.0   384.2   417.9   443.4   474.5   517.6   585.3   748.7  2987.2  8119.4  82182.5    82043
read      389.2   380.4   160.7   208.8   222.2   331.4   406.8   456.3   494.0   538.4   591.9   668.3  1145.3  3702.9 16437.6  52883.9    52873
read      466.7   690.4   160.7   211.3   227.0   402.6   485.2   530.8   562.8   598.6   641.3   710.7  2058.7  7532.9 30866.6  14008.4    13911
read      403.2   448.9   160.7   208.1   221.6   331.9   412.1   465.7   507.0   554.4   613.5   708.3  1402.9  4413.2 15356.6  49822.3    49984
read      451.6   756.8   173.5   213.3   229.2   391.8   453.2   484.8   506.0   531.9   563.6   617.8  2290.2 10667.7 31450.1   9241.7     9274
read      481.7   515.9   160.7   209.6   223.7   398.0   513.7   580.3   633.9   705.5   794.9   925.3  1361.8  5761.5 21162.2  27187.1    27187
read      483.5   642.5   160.7   210.4   225.5   412.8   505.2   562.3   604.4   652.2   708.9   795.5  2023.6  7569.5 30548.9  18758.2    18735
read      380.8   415.3   148.8   210.6   224.3   331.1   391.0   425.9   453.0   486.8   532.8   612.8  1403.7  4941.6 12749.9  86472.9    86505
read      362.3   282.9   160.7   211.2   225.0   328.5   385.0   417.1   441.4   471.5   513.2   582.5   783.1  3478.3 11221.4  92981.9    93039
read      363.3   295.0   160.7   208.3   221.6   323.2   384.7   420.1   447.5   481.6   528.6   600.3   811.4  3326.5  9928.7  75831.1    75999
read      433.6   486.9   160.7   209.0   222.6   350.0   467.5   524.8   563.1   608.1   672.2   823.2  1242.7  5652.7 18045.7  32314.4    32324
read      373.0   331.2   160.7   210.1   223.5   328.1   388.1   422.6   449.2   482.5   528.4   605.1  1333.4  3860.6 10763.4  84266.4    84255
read      356.2   203.7   148.8   208.9   222.0   323.0   381.9   415.4   440.6   472.4   517.1   586.2   775.3  2387.4  5931.9  81829.0    81759
read      397.8   351.5   160.7   208.9   222.0   333.7   430.2   488.0   525.7   565.4   611.6   681.0  1089.6  4034.4 13906.6  37287.6    37291
read      390.9   554.7   160.7   208.4   221.5   329.0   401.2   448.0   485.2   530.1   583.9   657.5  1020.5  6295.6 27901.7  53929.7    53818
read      473.6   488.1   160.7   208.1   221.7   379.3   500.6   567.0   620.9   696.6   805.0   962.7  1383.7  5620.4 13876.0  30282.8    30297
read      442.5   509.5   160.7   207.5   220.9   355.8   472.7   530.7   570.5   619.6   694.6   862.7  1281.4  5725.3 24571.7  31608.2    31569
read      406.7   460.5   160.7   208.9   222.3   340.3   432.5   487.9   526.1   567.8   617.3   689.5  1144.0  5955.5 20712.4  38867.9    38927
read      467.0   816.9   160.7   213.9   229.9   398.9   469.9   506.8   532.3   560.3   593.4   650.8  2521.7  8471.6 32416.9  10668.1    10652
read      415.2   475.2   160.7   218.2   233.9   358.0   419.7   458.3   489.2   529.1   584.9   686.5  1589.5  6584.7 15684.5  98065.9    98119
read      388.6   329.5   148.8   210.4   224.0   331.2   410.1   464.1   504.8   550.1   603.4   675.9  1047.6  3196.4 12243.0  48240.6    48176
read      399.5   431.5   160.7   209.3   222.8   334.6   435.4   491.4   527.2   564.8   608.5   674.1  1017.3  4065.0 18192.6  34842.6    34929
read      372.2   309.1   160.7   208.4   221.7   327.0   391.3   429.9   460.7   499.0   548.7   626.4   940.1  3488.6 10213.7  69707.7    69735
read      495.9   648.2   160.7   211.1   226.0   416.3   522.0   584.7   634.5   696.9   776.6   908.4  1491.0  7704.1 31523.5  20723.1    20753
read      372.6   293.8   148.8   210.7   224.4   332.0   392.7   428.5   456.3   490.5   536.0   613.8   911.1  4090.7  9520.7  84675.5    84642
read      419.8   499.8   148.8   210.5   224.0   342.8   432.9   490.7   532.1   579.8   636.4   732.9  1400.7  6407.3 27984.8  42459.3    42333
read      396.6   439.4   160.7   211.0   224.5   337.2   406.8   451.3   486.0   529.2   584.6   672.6  1352.5  4853.4 15467.6  61661.6    61587
read      373.7   314.3   160.7   210.2   223.9   333.1   395.8   432.5   461.2   496.5   542.9   622.3   868.1  3330.8 12570.4  78276.3    77998
read      392.5   433.3   160.7   216.2   230.9   346.5   405.1   440.9   468.6   503.8   550.4   632.9   974.6  5287.9 15384.8  97631.6    97625
read      516.5   755.7   160.7   211.7   226.3   418.4   533.4   601.4   660.5   732.6   822.3   952.9  2029.6  8485.7 31482.2  23840.2    23781
read      379.5   336.3   148.8   209.3   222.8   331.2   396.7   435.8   467.4   506.9   559.0   638.5  1132.1  3978.3 10101.4  66590.6    66723
read      377.0   241.5   148.8   207.4   220.9   330.8   435.4   484.0   513.4   541.9   575.1   619.8   702.5  1971.8 10428.8  30999.4    31016
read      365.3   207.9   148.8   206.9   220.4   325.8   400.6   449.8   485.9   524.9   567.2   620.5   710.4  1452.9  8333.6  47416.1    47394
read      347.0   178.5   148.8   209.9   223.5   322.8   377.4   407.7   431.0   459.4   496.3   550.8   684.7  1313.5  6641.3  95257.5    95335
read      373.6   491.5   173.5   231.0   254.4   344.4   371.8   387.3   397.5   410.2   428.9   461.0   746.4  7824.6 19373.6   5217.4     5252
read      353.9   176.3   148.8   207.2   220.5   321.1   386.0   424.5   454.6   491.5   536.7   594.5   698.7  1217.9  6512.1  65605.3    65908
read      385.0   278.8   160.7   213.5   227.0   379.5   446.6   473.9   492.1   510.7   535.8   572.0   643.5  2087.3 12353.9  16873.7    16889
read      373.7   216.3   148.8   207.2   220.8   332.4   416.2   467.2   502.0   538.4   579.1   632.4   736.8  1700.0  8064.3  42851.4    42912
read      336.9   137.9   148.8   208.8   222.3   317.2   368.4   396.4   417.5   442.7   476.3   529.5   634.0   938.9  4112.3  99751.1    99898
read      376.9   256.9   160.7   207.7   221.2   336.1   442.6   483.4   507.2   532.2   560.3   597.6   679.1  2027.4 10907.7  26412.4    26385
read      378.0   252.5   160.7   208.5   221.8   351.8   447.2   482.2   503.4   526.2   549.7   587.4   661.9  1983.6 11773.9  22418.1    22616

Total QPS = 51577.5 (46419720 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11465670593 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.50%,100.00%
