Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714932442139
Timestamp end: 1714933342624

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      458.3   692.2   160.7   213.5   227.2   355.5   439.3   496.4   541.3   595.0   666.4   851.3  1923.7  8342.1 30884.4  51351.4    51355
read      432.3   643.4   160.7   213.2   226.7   346.1   418.4   463.5   500.9   548.1   613.4   730.6  1843.4  7662.8 30745.3  67350.2    67361
read      675.8  1928.7   160.7   211.3   225.3   409.2   495.7   545.6   585.3   637.4   713.8   862.1  8016.6 31465.3 44205.5  16251.3    16287
read      436.3   738.7   148.8   213.8   227.7   348.2   416.1   458.3   492.0   534.9   593.5   714.3  1867.0  8665.0 32043.2  81381.8    81508
read      421.2   646.1   148.8   214.9   229.2   348.5   414.1   455.1   488.0   530.0   587.2   691.8  1639.3  8349.9 30690.1  87722.4    87619
read      394.5   441.9   160.7   216.2   230.5   342.8   402.3   439.1   468.2   505.0   554.2   636.7  1228.1  5725.4 15582.2  98983.8    99068
read      416.4   453.0   160.7   210.1   223.3   341.4   424.5   480.7   524.5   573.3   631.3   730.8  1533.8  5276.0 13712.1  51293.1    51267
read      744.9  2236.9   160.7   212.2   227.8   402.6   478.7   524.8   558.7   599.9   658.3   997.3  8326.5 32263.1 39883.2  11886.8    11822
read      415.6   657.8   160.7   215.5   229.9   348.0   410.2   448.5   477.8   514.8   564.8   647.9  1525.2  8604.8 31017.2  97293.1    97494
read      393.2   490.8   160.7   213.8   228.0   339.1   399.5   437.4   467.9   506.1   556.8   638.3  1031.0  6333.0 25301.9  97351.4    97350
read      412.9   547.9   160.7   209.9   223.1   337.8   416.2   468.3   509.2   556.4   613.4   701.1  1513.0  6152.1 28857.6  55401.1    55460
read      422.8   641.1   160.7   213.0   227.1   344.2   409.5   449.9   481.8   523.3   580.2   687.4  1730.5  8257.0 30836.9  85924.9    85984
read      421.5   649.4   160.7   212.1   226.0   341.1   406.4   447.5   480.2   522.4   579.5   685.4  1750.8  7831.8 30572.1  82032.4    82043
read      424.8   617.2   160.7   210.0   223.3   340.3   422.8   476.9   519.7   567.0   622.9   712.9  1686.4  7454.2 30987.5  52790.7    52873
read      695.5  2039.3   160.7   210.5   225.3   411.1   490.4   537.6   574.6   620.5   680.5   839.8  7733.5 31953.0 45616.5  13909.3    13911
read      427.7   601.5   148.8   209.8   223.1   340.3   423.6   480.5   523.8   570.6   625.9   727.9  1652.3  7709.9 30591.8  49886.6    49984
read      786.2  2465.0   160.7   214.9   231.3   400.2   465.3   503.1   532.0   566.7   616.7  1607.6  9038.7 35245.9 44093.3   9284.8     9274
read      601.7  1550.1   160.7   208.3   221.6   380.2   494.3   548.9   588.7   645.7   766.0  1003.9  6904.8 29995.7 39633.0  27196.0    27187
read      670.5  1839.7   160.7   209.6   223.5   416.8   504.1   554.3   597.9   659.2   738.5   912.9  7600.7 31402.3 38455.6  18775.4    18735
read      437.6   724.3   160.7   213.5   227.9   350.7   416.2   456.0   488.1   529.2   586.4   705.2  1828.9 10001.4 31156.3  86473.2    86505
read      421.9   727.0   160.7   214.6   228.8   348.1   412.0   450.1   479.4   516.4   568.0   660.7  1660.4  9071.4 31814.4  92982.8    93039
read      413.5   605.6   160.7   211.3   224.8   337.4   404.9   446.9   479.4   521.1   577.3   677.5  1712.8  7596.8 30264.8  75953.5    75999
read      523.7  1028.5   160.7   207.7   220.8   363.9   486.4   550.9   598.2   666.1   801.7  1021.9  3588.5 12651.6 33679.4  32336.3    32324
read      423.8   666.6   160.7   213.1   227.0   345.4   411.2   451.2   482.1   521.8   576.6   679.3  1757.0  8626.2 31511.7  84260.9    84255
read      435.3   714.4   148.8   212.8   226.9   348.7   415.0   455.2   487.6   529.8   589.3   716.7  1793.6 10472.5 31461.9  81749.0    81759
read      417.9   455.7   160.7   208.9   222.1   341.9   445.5   504.4   542.7   583.7   632.2   713.5  1445.0  4782.4 18147.1  37363.2    37291
read      418.5   542.8   160.7   210.6   223.8   338.1   416.6   468.4   510.9   560.3   620.2   713.9  1596.6  7085.0 25877.1  53830.6    53818
read      600.3  1281.4   160.7   210.7   224.7   390.6   526.6   610.4   686.8   789.4   912.3  1125.3  5031.1 18776.6 36906.2  30228.9    30297
read      536.7  1027.3   160.7   209.8   223.7   372.6   499.2   568.3   621.6   702.1   837.0  1052.0  3547.4 10674.7 35796.9  31703.9    31569
read      409.4   422.1   148.8   209.6   222.6   338.0   434.4   495.0   535.2   577.3   626.0   699.4  1319.2  4730.6 12778.4  38873.0    38927
read      615.8  1754.7   160.7   217.8   232.6   408.3   468.2   503.3   531.9   568.9   626.5   771.2  7026.5 31090.5 39188.6  10698.9    10652
read      404.3   517.8   160.7   218.3   232.9   351.4   413.0   450.9   479.8   516.5   567.9   654.3  1079.1  6948.9 28046.5  97964.3    98119
read      440.8   574.9   160.7   213.8   227.2   350.0   433.6   491.4   535.5   587.5   655.4   796.0  1776.1  7451.8 25213.5  48164.9    48176
read      421.4   479.3   160.7   211.3   224.4   344.7   443.9   503.1   541.8   583.4   632.3   713.9  1416.4  5751.9 18131.9  35007.9    34929
