#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      381.3   439.0   160.7   226.1   245.1   363.9   397.8   417.5   431.5   449.6   470.5   508.4   661.6  5865.3 17966.8   7438.0     7434
read      364.4   220.7   148.8   208.0   221.7   318.6   384.3   430.3   467.9   513.3   567.5   638.4   800.3  2055.2  6968.2  67178.6    67201
read      370.1   270.7   148.8   208.6   222.7   324.1   386.2   426.1   457.8   497.0   547.6   628.9   952.2  2948.6  8302.7  85947.4    85927
read      395.6   387.5   148.8   210.0   224.5   336.6   410.8   460.0   498.3   544.2   600.4   681.7  1064.4  5003.6 13884.5  63937.9    63953
read      494.9   493.1   160.7   210.1   225.8   404.7   540.2   613.0   673.4   749.7   843.9   986.0  1373.7  5445.8 20203.1  31578.3    31595
read      432.8   549.7   148.8   212.3   228.3   352.8   420.9   462.8   496.4   539.6   602.8   748.8  1810.4  6825.9 23220.2  87937.2    87879
read      405.8   446.2   160.7   225.9   246.9   378.5   420.0   443.6   461.6   484.4   516.4   577.9   900.7  6121.3 14638.3   7294.1     7287
read      384.0   219.4   160.7   213.2   227.0   334.0   407.6   458.1   496.8   542.3   596.0   677.0   954.7  2104.6  7662.7  62191.8    62295
read      422.2   455.3   173.5   234.5   256.6   384.6   427.2   453.9   473.5   503.4   548.8   652.8  1245.9  4708.5 21640.3   6603.9     6561
read      424.0   272.5   160.7   215.3   229.4   385.8   491.6   536.3   565.1   595.5   635.9   710.8  1046.2  2470.2 10293.1  22511.6    22532
read      429.2   313.0   148.8   216.3   230.6   351.2   440.0   501.2   546.5   600.7   674.5   842.8  1539.6  3280.7  8687.6  60576.8    60653
read      415.2   284.2   160.7   217.4   232.0   354.6   438.0   494.6   537.8   587.2   648.4   750.1  1212.8  2640.5  9722.6  59158.5    59076
read      403.9   288.5   160.7   216.8   230.7   345.6   425.0   478.8   520.6   568.8   627.3   721.2  1150.2  2549.9 10759.3  60185.2    60154
read      463.4   388.2   160.7   217.6   232.2   416.8   524.3   573.0   607.5   649.8   716.6   834.5  1170.1  4619.6 14020.6  22935.9    22964
read      441.5   474.5   173.5   226.9   245.9   400.8   457.1   489.4   512.8   543.4   585.0   662.3  1330.2  5794.0 21146.9   8205.8     8172
read      444.0   324.1   160.7   214.5   228.7   377.7   502.9   557.4   593.0   634.4   693.0   833.3  1188.4  3992.9  9821.0  27550.1    27652
read      406.0   239.6   160.7   214.2   228.0   348.3   448.2   509.6   550.0   590.9   637.6   708.7  1028.2  2298.0  6570.5  37729.9    37594
read      436.2   285.4   160.7   212.7   226.7   385.3   498.4   547.9   581.7   623.2   685.1   810.0  1080.9  3598.8  8541.6  24382.0    24367
read      406.3   332.6   160.7   213.3   226.9   346.2   454.9   514.7   551.2   588.7   631.6   690.9   958.0  3383.7 10963.8  33734.8    33771
read      383.8   297.3   148.8   213.9   227.9   337.4   401.4   441.4   471.5   509.8   561.7   644.7  1044.3  3471.7 10274.2  84992.4    84944
read      370.5   280.0   148.8   213.3   227.0   327.3   387.9   426.6   457.5   496.0   546.2   629.1   895.2  2761.3  9463.9  85758.2    85666
read      399.3   267.8   160.7   215.2   229.0   345.9   428.6   481.2   520.9   567.0   622.8   698.3  1001.5  2560.9 10445.6  52023.3    51918
read      421.1   373.0   160.7   212.5   226.2   349.8   459.2   518.9   557.4   598.0   645.8   732.4  1220.4  4687.4 10583.0  34378.8    34406
read      410.0   368.7   148.8   208.0   221.5   342.9   462.8   515.0   545.9   580.9   626.0   720.6  1081.3  4093.1 10903.0  28698.1    28664
read      411.2   346.6   160.7   211.3   225.2   341.8   439.7   502.0   543.2   587.6   638.4   732.3  1231.0  3431.5 10762.8  38325.9    38289
read      488.6   630.3   160.7   211.4   227.1   421.2   524.9   581.1   625.5   680.0   744.8   848.2  1327.8  7861.7 30233.8  20654.8    20658
read      474.8   604.1   160.7   212.5   228.6   420.1   507.9   554.9   587.8   624.9   669.7   736.8  2005.7  5496.9 30353.6  13811.6    13840
read      410.1   465.8   160.7   213.4   229.1   347.9   411.9   451.9   482.6   521.3   575.4   676.6  1625.7  6324.9 15960.4  93483.8    93419
read      390.1   374.3   160.7   214.8   230.3   345.7   406.4   444.6   473.0   509.2   558.7   639.4   930.5  4718.9 13118.7  98233.1    98284
read      405.1   401.3   148.8   212.3   227.1   343.4   412.9   456.6   490.6   532.8   588.9   684.4  1624.1  4364.0 14069.7  71324.5    71313
read      406.3   399.9   160.7   213.2   227.2   340.9   429.9   487.6   528.9   574.4   626.7   706.1  1153.8  4256.8 14579.8  42086.8    42089
read      399.5   356.1   160.7   212.2   226.2   337.3   420.2   477.6   520.9   567.5   619.5   688.7  1118.9  4042.5 12411.7  46538.0    46458
read      501.1   605.6   160.7   213.2   228.9   397.3   534.9   607.2   666.7   748.8   862.7  1031.7  1425.0  6091.5 28279.4  30760.2    30755
