Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714940901209
Timestamp end: 1714941801681

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      367.8   247.2   160.7   209.7   222.6   323.1   387.2   427.7   461.0   502.7   555.8   630.5   890.6  2777.1  8007.3  60405.8    60653
read      379.9   307.4   160.7   210.7   223.5   327.2   395.3   438.6   473.9   520.0   576.5   657.8  1134.9  3264.1 10421.4  59073.5    59076
read      377.0   322.2   148.8   210.2   223.0   324.9   391.7   435.1   471.2   517.7   575.4   656.9  1081.2  3082.9  9598.5  60098.0    60154
read      422.5   447.2   160.7   208.9   221.6   365.1   464.0   509.2   540.4   578.8   635.8   748.8  1100.1  5608.9 18954.7  23048.9    22964
read      410.2   675.6   160.7   219.0   234.0   362.2   406.1   430.0   448.0   468.5   499.2   550.2  1818.3  7597.8 31433.4   8169.4     8172
read      424.2   395.5   160.7   208.9   221.7   346.6   459.4   513.7   549.7   593.8   664.2   809.6  1187.5  4702.9 15192.8  27576.0    27652
read      386.3   282.1   160.7   209.0   221.7   326.7   413.6   468.8   507.8   549.2   596.2   668.9  1085.3  3436.0 10171.4  37611.1    37594
read      420.9   456.5   160.7   208.4   220.9   355.1   456.6   503.8   536.2   576.5   637.9   767.5  1102.7  5557.1 18350.1  24339.0    24367
read      395.6   424.2   160.7   208.6   221.1   326.7   421.3   476.6   513.6   552.3   595.9   668.2  1173.3  4363.3 15806.7  33692.4    33771
read      360.1   266.5   148.8   209.5   222.5   320.0   378.0   413.7   441.5   477.2   526.4   601.6   834.8  2958.7  9899.5  85014.9    84944
read      364.5   247.6   160.7   210.5   224.0   326.4   385.9   421.7   449.7   485.1   532.9   609.2   861.6  2744.1  8848.3  85505.3    85666
read      398.3   524.1   160.7   210.0   222.8   326.0   398.2   447.5   486.5   533.3   590.0   675.5  1425.3  6633.9 23579.3  51923.3    51918
read      371.0   274.9   160.7   206.6   219.3   319.7   412.5   464.5   496.7   529.7   566.5   617.7   753.2  2597.2  9377.3  34451.3    34406
read      462.7   668.6   160.7   208.7   221.7   362.7   478.4   540.8   585.9   646.9   738.5   885.3  1574.7  7787.5 31243.0  28700.0    28664
read      394.8   452.4   160.7   207.1   219.3   319.0   409.5   468.4   508.4   549.8   597.5   679.1  1218.4  5425.0 16151.5  38295.5    38289
read      490.3   898.3   160.7   208.3   221.9   392.2   489.3   546.0   591.8   646.0   711.4   806.6  2399.2  9291.8 36826.7  20660.6    20658
read      507.0  1118.7   160.7   211.8   226.7   394.5   480.2   529.5   563.3   600.8   643.8   721.1  3382.8 13599.5 36875.4  13775.1    13840
read      401.1   579.8   160.7   212.8   226.6   334.8   391.4   425.3   452.9   489.3   541.1   635.0  1627.8  8165.9 28926.1  93390.8    93419
read      391.2   488.2   160.7   212.7   226.6   334.0   390.2   424.3   452.1   488.1   538.8   629.8  1519.8  6471.3 17141.9  98240.4    98284
read      377.5   421.5   148.8   208.4   221.1   319.0   380.1   419.1   450.8   492.7   548.9   635.6  1309.2  4445.7 20887.3  71075.7    71313
read      384.3   368.5   148.8   207.7   220.1   322.2   402.0   456.1   494.9   537.5   585.8   657.1  1105.2  3770.5 13517.1  42090.3    42089
read      380.8   361.2   160.7   207.3   219.7   319.8   396.0   448.3   488.7   534.7   586.6   661.2  1116.3  3476.0 14670.0  46432.8    46458
read      463.9   650.0   160.7   207.1   219.7   357.1   477.0   543.2   592.5   664.7   769.6   923.7  1592.1  7194.7 31348.0  30788.0    30755
read      496.3   657.1   160.7   208.7   222.1   339.2   457.1   551.8   643.0   778.5   924.6  1132.1  2091.4  7493.8 29316.2  42878.4    42889
read      410.3   613.0   160.7   212.5   226.4   336.0   392.8   427.3   456.1   494.4   548.4   662.7  1737.6  8476.4 29037.4  93560.5    93552
read      378.8   413.1   160.7   208.4   221.0   318.4   381.2   423.0   457.9   502.5   561.6   647.8  1309.4  4334.4 14470.7  65976.0    65694
read      459.9   700.2   160.7   206.8   219.3   347.7   461.1   523.0   568.5   630.4   732.0   895.8  1836.1  7631.7 31741.9  29638.3    29574
read      390.5   379.5   160.7   208.0   220.7   322.7   396.3   448.3   488.9   536.5   591.8   678.8  1373.1  4354.3 12479.7  51483.7    51355
read      384.7   380.0   160.7   210.4   223.2   325.3   390.5   432.2   466.5   510.2   569.8   661.3  1354.9  4384.3 12965.7  67551.0    67361
read      483.5   928.4   160.7   208.3   221.9   387.2   470.4   521.4   558.5   602.1   656.0   735.6  2816.6  9435.0 32391.9  16307.6    16287
read      397.4   566.2   148.8   210.8   224.2   330.0   390.3   426.8   456.6   495.2   548.4   649.0  1597.4  6804.8 28678.0  81325.6    81508
read      386.2   511.3   148.8   208.3   221.4   320.5   377.2   412.3   440.8   479.2   533.6   628.0  1635.7  6122.3 19847.9  87413.7    87619
read      371.4   472.3   160.7   210.0   223.4   322.6   376.1   406.8   431.8   463.6   508.0   587.7  1143.9  5069.5 22008.0  99233.1    99068
read      378.0   419.0   160.7   206.3   218.5   315.5   387.7   436.7   475.4   521.3   574.1   643.8  1118.5  4543.0 15727.1  51253.3    51267
read      483.9  1091.9   160.7   208.5   222.5   380.6   455.0   496.2   524.0   554.2   590.5   652.3  3231.1 13824.1 36168.3  11774.9    11822
read      392.6   542.0   148.8   210.4   224.0   328.7   383.5   416.1   442.3   478.7   533.8   636.7  1611.9  7800.9 29363.8  97398.2    97494
read      389.5   541.4   148.8   210.0   223.5   326.3   379.4   410.3   435.3   469.4   520.1   614.3  1652.9  7897.9 22318.1  97381.1    97350
read      378.2   374.6   148.8   207.1   219.5   315.6   384.6   432.4   471.2   519.2   574.8   650.2  1211.4  4496.8 13829.1  55323.1    55460
read      391.7   514.3   160.7   209.7   222.9   323.3   380.3   415.6   444.7   483.4   538.3   633.2  1699.1  6925.3 23702.8  85804.3    85984
read      377.5   483.8   148.8   207.7   220.4   317.2   373.2   407.5   435.6   472.3   525.8   612.6  1513.2  6294.7 15428.4  82095.5    82043
read      377.9   409.7   160.7   206.4   218.8   316.2   386.1   433.7   471.8   518.8   573.5   646.2  1165.6  4388.2 13614.8  52853.0    52873
read      482.5   988.9   160.7   208.2   222.1   383.5   465.6   511.6   543.1   578.2   621.1   686.4  2753.9 11395.1 35133.8  13973.0    13911
read      457.2   696.5   160.7   207.1   220.1   326.5   412.1   480.7   537.6   611.7   748.5  1067.1  1798.3  9588.6 30634.7  49861.5    49984
read      490.8  1221.6   160.7   209.7   224.3   374.8   437.3   470.4   494.0   520.1   550.7   608.1  3852.7 24687.0 37132.1   9295.9     9274
read      497.3   881.4   160.7   205.3   217.8   375.2   490.7   558.8   614.1   680.7   761.8   887.2  2498.9 10708.8 32306.2  27077.3    27187
read      488.9   868.3   160.7   206.1   219.4   387.9   482.9   539.8   580.8   626.6   678.1   757.8  2932.0  9695.7 36249.8  18801.9    18735
read      380.3   377.3   160.7   209.2   222.4   320.5   374.4   408.0   435.4   472.6   529.1   630.4  1618.0  4589.5 10466.0  86442.2    86505
read      384.6   442.9   148.8   210.5   223.9   323.4   377.0   408.8   435.0   470.3   524.2   622.0  1662.0  4997.0 14574.2  92989.6    93039
read      382.5   447.4   160.7   208.7   221.5   320.0   380.7   419.0   450.5   491.9   547.9   638.8  1527.5  4751.9 19559.5  76052.3    75999
read      475.0   737.6   160.7   206.1   218.6   353.6   476.7   547.4   602.5   679.0   780.5   929.4  1813.7  8095.9 31749.4  32361.6    32324
read      402.1   491.2   148.8   209.2   222.4   325.5   384.7   421.4   452.2   493.8   554.0   681.7  1764.2  6342.1 17930.5  84214.2    84255
read      380.3   451.0   148.8   208.0   220.7   318.1   374.0   408.9   437.2   475.8   531.3   623.5  1634.4  5576.9 14140.6  81970.2    81759
read      381.7   344.5   148.8   205.0   216.5   315.1   407.4   465.7   503.9   543.2   586.6   648.2  1111.0  3563.4 11638.3  37258.7    37291
read      376.0   324.1   160.7   207.0   219.4   317.1   387.4   436.4   476.2   523.9   578.7   655.4  1167.9  3195.0 10159.0  53704.8    53818
read      480.9   786.1   160.7   205.7   218.2   359.3   475.9   542.7   592.9   664.8   760.9   908.4  2228.4  9105.5 31553.0  30318.3    30297
read      474.5   722.1   160.7   206.5   219.2   351.5   471.2   542.0   596.2   678.0   787.9   944.3  1763.5  8054.1 32142.2  31598.8    31569
read      418.2   466.5   160.7   209.5   222.8   340.7   432.6   490.1   530.9   577.8   638.2   769.5  1303.4  5922.8 15676.5  38940.7    38927
read      540.0  1331.1   160.7   212.8   228.0   390.5   466.6   506.8   534.6   565.9   606.0   691.8  4410.5 23272.7 39058.3  10672.5    10652
read      471.8   764.4   160.7   220.4   237.1   371.7   432.2   470.4   503.5   547.2   621.8   829.5  2188.0  9124.2 31751.9  98044.2    98119
read      392.1   397.2   160.7   208.4   221.1   324.5   400.9   455.0   496.5   543.6   598.1   680.3  1301.9  4617.8 14080.4  48176.7    48176
read      391.9   404.2   148.8   207.6   220.0   325.6   421.0   476.8   513.8   552.2   595.7   662.7  1083.0  4016.7 16134.4  34929.1    34929
read      373.3   381.2   148.8   207.9   220.8   320.6   382.5   421.2   452.7   493.0   544.9   626.8  1175.4  4055.0 13767.6  69672.9    69735
read      378.4   253.7   160.7   208.5   221.7   356.0   445.7   478.7   499.0   521.4   546.4   586.2   670.3  2017.6 11550.3  20769.0    20753
read      340.9   151.8   148.8   206.6   219.5   313.7   369.3   401.8   428.0   460.1   501.8   562.7   683.7  1021.6  5396.2  84582.1    84642
read      368.6   204.4   148.8   206.5   219.8   326.5   408.7   462.0   497.9   534.4   574.1   626.8   727.3  1475.7  7271.1  42374.5    42333
read      351.4   165.8   148.8   206.2   219.2   315.5   379.3   420.7   453.6   494.0   541.4   601.8   712.7  1231.8  6439.1  61644.2    61587
read      342.1   182.4   148.8   206.1   219.0   312.4   370.0   403.8   431.0   464.5   507.6   568.9   679.7  1085.2  6823.2  77796.5    77998
read      338.5   159.4   148.8   207.8   221.1   314.9   366.7   396.1   418.9   447.0   485.3   543.2   668.2  1043.0  6398.1  97526.6    97625
read      372.4   232.3   160.7   206.8   219.7   336.0   438.8   477.5   500.8   525.7   552.0   592.0   676.2  1905.9  8384.7  23868.5    23781
read      348.5   165.8   148.8   206.3   219.4   316.0   377.9   416.6   446.5   483.3   528.4   587.3   690.8  1114.2  5750.0  66721.9    66723
read      372.3   258.7   148.8   206.0   219.2   325.6   428.1   477.4   506.2   535.3   568.2   612.6   693.2  1885.2 10947.8  31070.8    31016
read      364.4   206.4   160.7   206.3   219.8   324.2   400.7   450.8   487.1   525.6   565.8   616.9   710.0  1357.3  8490.9  47379.4    47394
read      340.4   163.8   148.8   207.4   220.7   314.8   367.9   398.5   422.5   452.1   491.9   549.2   681.8  1233.8  6351.8  95255.1    95335
read      366.6   431.7   160.7   229.0   249.1   339.6   368.5   384.3   395.4   408.3   429.3   463.0   649.4  7039.2 13621.8   5267.1     5252
read      347.1   162.8   148.8   206.4   219.2   312.8   374.3   413.9   445.1   483.6   530.5   588.1   690.6  1102.0  5469.0  65746.0    65908
read      376.6   256.5   160.7   210.1   223.4   368.8   437.7   465.3   483.9   503.3   529.0   565.2   639.6  2002.1 11752.5  16933.0    16889
read      363.6   204.5   160.7   205.9   218.9   319.9   400.0   453.0   489.4   527.1   567.4   619.5   717.3  1473.5  7912.4  42889.9    42912
read      341.5   152.5   148.8   209.6   223.1   317.3   368.9   398.6   422.1   451.2   490.3   549.0   681.9  1137.3  5519.6  99817.4    99898
read      375.7   245.2   160.7   209.6   223.3   335.4   438.4   479.3   503.7   528.9   556.1   593.5   678.5  1959.3 10137.8  26303.3    26385
read      373.0   233.1   148.8   207.0   220.2   342.3   438.4   474.0   495.6   518.9   545.2   584.6   668.3  2016.1  9963.3  22669.8    22616

Total QPS = 51567.1 (46410432 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11463376457 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.94%,50.00%,100.00%
