Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714937181678
Timestamp end: 1714938082127

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      427.6   417.3   160.7   209.6   222.7   372.5   469.2   515.0   546.9   587.8   651.4   784.0  1100.3  4888.6 17679.5  22923.4    22964
read      400.5   484.7   173.5   219.9   235.3   365.4   410.1   433.0   450.6   469.5   500.3   549.9  1416.7  6398.2 17393.9   8136.7     8172
read      428.0   382.2   160.7   209.5   222.5   351.3   463.7   517.1   553.5   598.0   672.1   838.0  1195.2  4487.8 11838.5  27544.6    27652
read      395.0   273.6   160.7   211.6   224.7   339.8   426.6   480.9   520.1   562.7   611.7   679.4  1063.6  2834.5  9681.7  37540.2    37594
read      431.5   446.5   160.7   209.9   222.8   364.1   470.2   518.3   550.8   592.5   661.5   808.2  1247.7  5458.0 15442.4  24434.5    24367
read      393.1   340.3   160.7   209.7   222.5   330.8   425.2   478.6   515.0   553.4   598.6   664.9  1067.9  4367.8 11987.6  33761.2    33771
read      382.6   292.7   148.8   212.5   226.5   338.9   399.6   435.3   463.8   500.3   550.5   640.4  1158.6  3253.4  9185.2  84961.5    84944
read      415.1   615.6   148.8   214.9   229.3   348.0   411.0   449.1   478.3   516.3   570.0   671.9  1573.6  8261.9 30599.0  85539.4    85666
read      408.3   581.5   160.7   211.8   224.9   333.9   404.5   453.4   493.6   542.9   602.8   692.1  1552.2  6581.6 25845.8  51895.2    51918
read      381.4   347.1   160.7   208.5   221.7   330.9   424.0   474.4   507.3   540.6   578.9   630.9   747.7  2874.4 15324.3  34354.5    34406
read      477.6   669.0   160.7   208.6   222.0   372.1   489.7   552.9   602.7   670.8   776.1   933.2  1696.7  8466.0 29787.9  28639.7    28664
read      490.9   738.3   160.7   209.1   222.8   347.4   463.5   537.6   592.8   675.2   836.7  1080.2  2506.1  8212.2 30988.8  38217.4    38289
read      497.2   857.6   160.7   209.9   224.2   404.4   500.0   556.4   601.7   655.9   723.1   819.2  2407.6 10000.7 32145.7  20698.7    20658
read      498.1   993.8   160.7   210.9   225.9   401.3   486.9   536.7   571.1   608.9   653.5   729.7  3075.6  9080.8 37161.5  13963.0    13840
read      418.2   552.6   148.8   214.1   228.4   345.5   404.3   440.3   469.0   507.2   564.2   676.2  1805.2  7254.3 24124.7  93400.8    93419
read      447.8   557.5   160.7   222.9   241.1   375.5   440.9   483.8   518.2   563.2   628.1   753.5  1767.1  6761.6 26433.3  98347.0    98284
read      412.5   472.5   160.7   212.0   225.8   339.5   404.3   446.8   480.8   525.8   589.2   722.9  1767.1  5203.9 17376.2  71254.6    71313
read      386.7   420.1   160.7   208.2   220.8   322.4   403.5   459.7   499.7   542.2   589.6   655.0  1098.9  4140.8 15615.7  42231.9    42089
read      386.9   306.0   148.8   209.2   222.1   327.9   403.7   455.2   495.6   542.2   595.5   670.7  1195.7  3705.8  8592.5  46507.4    46458
read      485.7   818.0   160.7   208.1   221.5   361.1   482.7   548.3   597.3   666.6   781.7   951.3  1940.2  8462.0 35391.8  30771.0    30755
read      410.4   510.2   160.7   208.3   221.0   325.9   409.4   467.9   511.0   559.0   614.2   705.7  1507.9  6464.7 19076.3  42804.9    42889
read      424.1   555.1   148.8   216.7   231.5   354.3   416.6   454.6   485.0   525.2   582.5   698.0  1735.7  7256.0 23567.7  93529.8    93552
read      393.2   419.3   160.7   210.7   223.7   330.1   395.1   435.4   468.8   514.5   576.8   673.5  1512.0  4674.6 13495.5  65634.0    65694
read      480.4   729.6   160.7   208.4   221.5   363.2   483.9   547.2   594.7   662.2   773.6   939.8  2087.6  7978.7 31839.7  29649.2    29574
read      514.8   607.2   160.7   211.9   226.4   345.2   449.6   545.7   639.9   816.8  1049.5  1349.8  2008.3  7472.6 22628.4  51443.3    51355
read      399.5   489.3   148.8   210.4   223.6   330.9   395.7   435.1   467.6   511.5   573.9   675.6  1606.3  6115.7 15991.2  67482.6    67361
read      500.0   932.1   160.7   211.4   226.0   408.0   497.1   549.5   588.8   632.0   684.6   768.1  2597.3 12338.6 32328.9  16216.7    16287
read      421.4   684.9   160.7   212.5   226.5   343.3   405.8   443.1   471.4   510.3   566.7   673.9  1711.9 10235.5 31161.2  81563.2    81508
read      426.8   583.8   160.7   213.7   228.5   349.2   412.6   452.1   483.7   526.1   586.4   713.8  1857.2  7719.4 28103.5  87739.9    87619
read      444.5   603.3   160.7   221.1   238.5   370.0   433.2   474.3   508.1   552.4   618.4   747.3  1776.1  7937.1 28494.0  99074.0    99068
read      375.0   309.9   160.7   206.8   219.3   318.4   387.4   435.4   475.2   522.9   577.0   644.2  1097.0  3836.3  9653.8  51302.7    51267
read      509.3  1196.9   160.7   210.5   225.3   392.3   466.1   507.6   536.6   569.6   610.8   682.3  3643.9 16405.6 38365.4  11868.8    11822
read      450.9   650.9   148.8   218.7   234.7   365.3   427.7   468.5   504.1   550.1   620.4   764.2  1925.1  8457.9 30504.5  97522.1    97494
read      421.5   494.0   160.7   215.7   231.0   353.1   414.8   454.4   486.5   529.0   589.7   717.5  1721.7  5930.4 15844.3  97488.2    97350
read      378.6   377.2   148.8   207.5   220.1   320.2   388.4   433.5   470.8   518.2   575.1   649.3  1143.4  4061.9 11762.3  55551.7    55460
read      396.4   502.3   160.7   210.0   223.6   331.5   389.1   423.4   451.3   488.1   541.8   643.9  1682.8  6316.6 23217.4  85945.2    85984
read      430.3   625.9   148.8   211.5   225.7   342.0   402.5   440.9   471.9   516.9   584.7   764.5  1880.8  8433.2 30382.2  81905.4    82043
read      382.0   415.0   160.7   206.9   219.4   318.7   388.5   436.3   476.4   525.6   582.0   659.9  1291.2  4068.4 15038.2  52864.3    52873
read      483.0   829.1   160.7   210.1   225.0   400.6   487.1   535.3   567.8   602.5   641.5   711.9  2704.0  9000.4 32224.4  13862.2    13911
read      492.6   583.6   160.7   209.4   223.4   340.5   444.5   533.3   617.7   772.7   987.3  1262.0  1765.4  5811.9 24590.4  49926.9    49984
read      522.2  1284.6   160.7   210.4   225.5   382.7   445.7   479.1   503.5   532.3   570.1   641.2  4588.1 27894.5 36674.9   9284.0     9274
read      511.6   886.8   160.7   208.6   222.3   393.2   510.8   579.5   633.9   703.0   786.7   916.3  2415.5 11221.6 35751.8  27211.6    27187
read      501.5   893.9   160.7   208.9   223.4   404.2   501.3   559.7   602.4   647.7   701.8   786.2  2847.7  7949.9 32179.7  18723.1    18735
read      450.1   702.3   160.7   218.6   233.6   360.1   425.4   466.3   500.9   545.6   613.7   768.1  2088.6  8346.5 30762.4  86457.8    86505
read      436.0   533.1   160.7   216.4   231.6   357.9   422.0   463.0   497.4   543.0   613.4   758.1  1904.4  6701.1 19577.7  93279.9    93039
read      419.1   528.6   148.8   211.0   224.9   338.2   402.2   443.5   476.5   522.3   587.8   740.2  1854.5  5659.7 20058.6  76015.7    75999
read      455.2   622.6   160.7   207.1   219.9   347.8   464.2   527.3   571.8   628.6   727.5   909.6  1615.2  6738.5 30212.9  32268.4    32324
read      426.5   623.0   160.7   212.7   226.6   345.1   407.3   443.8   472.0   510.9   570.2   693.0  1856.5  8439.7 29734.1  84244.1    84255
read      425.0   533.2   160.7   213.1   227.5   346.9   409.2   448.5   480.1   523.7   586.7   730.8  1880.3  6355.5 22672.4  81696.8    81759
read      378.9   254.0   160.7   206.4   218.8   319.1   412.1   470.0   507.4   546.2   589.6   646.5  1000.9  2861.3  8838.2  37318.1    37291
read      378.5   370.7   148.8   207.1   219.6   318.7   387.4   434.4   473.6   522.4   578.1   651.2  1202.6  4141.9 14352.5  53900.8    53818
read      493.3   747.2   160.7   207.2   220.3   369.9   492.9   563.3   622.0   704.6   809.3   973.5  2127.3  8115.0 31492.0  30280.3    30297
read      495.4   799.6   160.7   206.2   218.9   362.1   487.0   555.2   611.1   690.9   799.8   966.7  2448.3  9654.6 31556.2  31491.2    31569
read      400.1   443.7   148.8   207.2   219.6   322.5   417.4   477.9   520.0   563.8   614.9   696.8  1225.1  5153.4 18322.1  38932.5    38927
read      570.2  1556.1   173.5   214.7   229.4   390.2   453.0   490.2   519.9   558.0   615.2   764.1  5507.8 30173.0 45484.6  10650.9    10652
read      424.0   471.6   160.7   219.7   235.6   362.1   426.0   465.9   499.0   541.6   601.5   714.0  1580.8  5993.4 18880.9  98137.5    98119
read      411.4   579.6   160.7   210.1   223.0   331.8   407.3   459.4   500.4   548.8   608.1   695.3  1483.1  7510.8 25382.2  48141.3    48176
read      398.3   410.0   160.7   209.1   221.9   330.7   425.6   480.7   517.9   557.8   603.8   675.5  1156.2  5162.5 13450.2  34931.3    34929
read      391.9   364.4   160.7   211.4   224.4   333.5   397.4   436.2   467.9   510.6   571.9   673.3  1550.1  3653.1 13371.0  69678.5    69735
read      579.9  1271.4   160.7   210.9   225.4   409.7   514.8   582.4   633.9   696.0   774.8   956.7  4581.7 22156.7 35822.2  20798.8    20753
read      345.3   174.9   148.8   207.8   221.0   319.4   375.8   407.6   431.8   461.4   500.0   558.7   683.9  1301.1  7764.1  84440.3    84642
read      369.9   198.8   148.8   207.1   220.3   327.7   411.0   462.5   497.9   535.2   576.7   630.0   732.3  1610.2  7886.6  42445.1    42333
read      355.7   186.2   160.7   207.8   220.9   321.4   387.4   427.8   459.5   497.9   543.9   603.1   702.0  1074.4  7208.2  61526.0    61587
read      346.8   157.6   160.7   207.6   220.8   320.4   379.5   413.0   437.6   468.5   509.0   570.7   683.6  1087.7  5050.9  78057.0    77998
read      341.8   141.4   160.7   209.4   222.9   321.0   372.9   401.6   423.8   450.3   485.8   541.7   659.4  1234.0  4311.8  97627.3    97625
read      372.4   258.4   160.7   207.5   220.5   337.6   439.1   474.8   496.7   520.1   545.9   585.0   663.3  1927.5 11222.1  23832.0    23781
read      351.8   174.8   148.8   207.5   220.6   320.8   383.2   419.7   447.6   482.7   528.8   589.9   692.8  1265.7  6263.5  66845.9    66723
read      369.1   255.8   160.7   206.4   219.4   321.7   423.0   471.7   500.1   529.5   562.2   605.4   685.2  1896.8 13564.1  31117.8    31016
read      361.2   186.5   148.8   207.1   220.3   322.8   396.3   443.9   479.2   517.6   559.6   613.3   696.7  1257.8  7018.5  47491.8    47394
read      340.7   143.7   160.7   209.0   222.3   319.8   372.2   401.2   423.7   450.4   485.9   541.2   654.9  1031.0  4658.7  95284.6    95335
read      364.8   434.4   173.5   231.5   252.3   335.2   364.4   380.7   392.5   404.3   424.7   456.6   698.2  6337.6 16192.4   5258.1     5252
read      353.5   169.1   148.8   208.1   221.4   322.0   384.9   422.6   452.0   488.1   533.6   593.6   697.3  1083.3  6622.0  65952.7    65908
read      383.0   235.8   160.7   213.9   227.1   376.6   446.7   474.6   493.7   513.8   539.6   578.1   658.0  1999.0  8805.9  16955.7    16889
read      365.2   184.0   148.8   207.6   220.9   325.1   402.5   453.2   488.4   525.9   567.5   621.7   717.5  1246.9  6476.8  42908.9    42912
read      350.1   149.9   148.8   214.5   228.4   329.7   381.9   410.8   432.6   459.9   496.0   550.2   679.5  1049.4  4940.4  99964.2    99898
read      373.2   249.2   160.7   208.8   222.2   333.1   437.1   476.7   500.5   526.0   553.2   591.2   668.8  1892.2 10511.3  26480.8    26385
read      370.6   247.9   160.7   208.2   221.2   339.9   436.2   470.1   491.3   513.0   539.1   577.3   644.2  1909.3 10001.6  22640.6    22616

Total QPS = 51586.2 (46427568 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11467609049 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,2.50%,100.00%
