Random waveform, supplied seed
Total number of intervals = 84 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252)
Average QPS expected = 51998
Timestamp start: 1715724234932
Timestamp end: 1715725075456

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      374.4   414.6    80.4   134.5   153.8   325.5   430.5   488.0   524.6   563.2   608.5   677.9   978.4  4275.2 12120.5  28662.5    28664
read      386.2   453.5    74.4   133.0   152.2   333.0   425.9   482.3   522.9   568.8   624.4   713.2  1304.7  4800.4 16934.8  38319.6    38289
read      511.4  1009.8    80.4   137.9   160.5   383.4   506.7   579.1   637.0   711.6   793.8   921.4  3096.4 11989.7 32307.2  20685.0    20658
read      455.6   938.3    80.4   142.0   165.7   364.0   448.6   493.5   526.8   568.0   625.5   730.1  2833.8 12228.5 32360.6  13852.3    13840
read      470.7   705.0    80.4   157.3   189.3   395.1   482.6   534.8   576.4   632.1   721.6   885.2  1726.4  8993.3 31558.4  93306.2    93419
read      456.3   556.4    74.4   159.0   191.4   394.0   482.5   535.6   577.9   633.7   719.9   871.2  1383.3  6420.2 27084.6  98258.9    98284
read      417.8   599.0    74.4   140.0   162.4   342.6   431.8   486.5   528.8   581.4   650.6   780.3  1893.7  6435.4 30605.6  71243.8    71313
read      387.7   464.3    74.4   133.6   152.9   333.6   428.7   486.5   528.4   576.1   632.6   723.4  1274.5  4151.6 18352.4  41889.5    42089
read      397.7   545.4    80.4   134.8   154.4   334.1   429.7   488.1   531.2   581.2   640.6   738.4  1534.9  5355.0 29696.2  46440.7    46458
read      393.5   481.3    80.4   134.1   153.7   332.2   435.9   495.0   534.4   577.9   631.4   728.2  1344.0  5257.0 19075.8  30741.3    30755
read      398.2   551.0    80.4   134.2   154.1   336.6   430.2   486.7   527.9   575.7   634.5   735.2  1466.2  6574.1 30861.7  42884.7    42889
read      438.5   593.2    74.4   152.4   181.2   375.5   460.3   509.9   549.9   604.2   683.2   825.6  1442.5  7625.3 30656.6  93465.5    93552
read      400.0   561.5    74.4   138.1   158.9   335.9   425.9   479.7   519.8   567.6   628.6   731.4  1635.5  6072.7 29849.2  65787.6    65694
read      500.6   810.9    74.4   133.9   155.1   353.7   497.7   586.5   664.5   777.3   913.3  1108.9  2613.2  8645.6 31823.9  29499.3    29574
read      407.3   559.1    74.4   135.5   155.8   339.3   436.1   494.1   536.4   586.0   649.5   759.5  1611.3  6213.0 29316.9  51366.6    51355
read      413.7   615.9    74.4   138.6   160.2   342.8   433.9   488.2   528.8   578.0   642.4   761.0  1733.2  7289.0 30748.1  67232.4    67361
read      513.3  1187.6    80.4   141.5   165.5   383.5   486.2   543.7   589.1   642.8   715.1   836.2  3599.8 18205.4 37300.5  16298.6    16287
read      431.0   671.9    74.4   143.9   168.2   353.6   440.5   492.8   534.0   586.5   662.1   796.7  1879.9  8169.9 31270.4  81470.4    81508
read      425.1   598.5    74.4   145.5   171.2   357.6   443.6   495.8   535.6   586.0   657.8   786.6  1620.3  7649.2 30539.1  87621.1    87619
read      453.3   628.2    74.4   157.3   189.5   386.1   468.8   519.8   561.5   619.3   706.2   852.9  1541.5  8498.8 30767.9  99049.7    99068
read      397.3   478.5    74.4   136.1   156.3   339.4   434.7   491.2   532.3   579.9   638.2   737.0  1496.4  5073.1 25090.9  51283.4    51267
read      380.2   558.2    80.4   142.4   166.4   340.6   407.3   442.2   466.1   494.4   530.3   587.9  1497.6  6740.7 27673.9  11815.0    11822
read      431.3   559.6    74.4   150.9   179.5   371.2   456.1   505.4   544.6   595.8   674.3   816.3  1263.9  7222.9 29359.8  97479.4    97494
read      424.7   648.5    74.4   148.1   175.4   359.9   441.5   490.2   528.0   577.0   646.9   776.8  1211.1  8400.6 30789.5  97284.1    97350
read      384.8   489.9    80.4   135.1   154.5   325.9   418.4   474.3   516.4   564.6   623.8   714.9  1436.5  4213.9 18848.2  55484.0    55460
read      427.4   721.0    74.4   142.8   167.6   348.2   433.2   485.6   526.3   577.6   647.6   774.8  1702.5  9327.8 31598.9  85856.5    85984
read      416.8   616.6    74.4   142.5   166.1   344.7   430.5   483.3   524.5   576.1   646.0   770.7  1738.1  8095.0 30691.5  81968.2    82043
read      393.6   484.9    74.4   133.2   153.1   333.1   426.9   483.2   525.2   574.3   634.7   736.6  1525.9  5144.1 17405.6  52766.4    52873
read      432.5   815.2    80.4   140.9   165.1   355.0   436.5   478.6   507.9   543.9   592.4   683.3  2627.1  8738.1 32058.9  13828.5    13911
read      385.0   434.5    80.4   132.0   151.4   327.4   420.1   477.0   520.0   570.1   630.3   726.9  1466.8  4042.7 17189.2  50111.9    49984
read      362.4   527.1    86.8   148.6   173.4   333.5   387.2   416.8   437.0   462.3   494.4   546.0   871.4  5802.5 26508.1   9331.3     9274
read      492.4   958.8    80.4   131.9   153.0   352.2   487.9   564.9   628.9   721.2   840.9  1017.8  2210.4 12408.7 33977.0  27091.5    27187
read      503.3  1109.2    80.4   136.6   160.0   384.9   498.1   560.7   609.8   666.4   735.4   844.7  3096.5 16322.7 37149.0  18723.4    18735
read      446.9   807.4    74.4   145.7   171.4   358.0   445.1   497.3   538.2   590.3   669.1   813.3  1893.2 10583.5 31992.5  86406.9    86505
read      444.5   658.8    80.4   151.5   180.3   373.1   458.4   508.3   548.8   604.0   685.0   833.7  1720.4  8053.5 31506.1  92892.8    93039
read      417.6   639.8    74.4   139.7   162.3   341.2   429.2   482.7   524.3   575.8   644.5   768.6  1796.4  8112.4 30811.2  76062.3    75999
read      380.5   488.8    74.4   132.8   152.0   325.3   425.9   486.2   526.6   570.0   620.8   695.6  1082.8  5233.1 28716.6  32268.9    32324
read      427.2   683.2    74.4   143.7   167.9   348.8   436.3   489.3   530.4   582.6   655.6   787.8  1769.8  8530.8 31110.1  84000.9    84255
read      426.2   645.3    74.4   144.0   168.1   348.6   436.2   490.5   532.3   584.5   658.5   792.4  1846.8  7871.1 31052.8  81812.8    81759
read      382.8   493.0    80.4   132.3   151.3   325.6   422.5   481.8   523.6   568.8   621.5   698.7  1167.8  6538.4 22907.9  37382.7    37291
read      407.7   681.3    74.4   134.4   154.6   336.3   426.3   480.3   521.6   570.2   631.8   738.2  1630.3  8631.9 31178.9  53946.0    53818
read      510.6   979.3    80.4   133.1   154.1   357.6   503.4   589.0   664.6   771.5   905.6  1099.7  2582.7 10719.2 35615.9  30294.8    30297
read      489.2   864.6    80.4   132.9   153.4   345.7   475.3   554.4   615.9   705.4   864.9  1129.0  2705.6 10174.3 32192.5  31573.2    31569
read      397.0   497.3    74.4   132.9   152.6   331.3   429.1   489.5   533.0   581.0   638.6   746.7  1458.9  6656.7 24172.5  38886.2    38927
read      403.0   824.7    80.4   150.6   175.3   344.1   408.2   442.0   465.5   496.0   538.2   625.3  1614.9  7842.4 32457.2  10584.3    10652
read      433.7   512.4    74.4   155.3   185.7   380.4   465.8   515.6   555.1   608.1   684.3   822.8  1168.3  6512.6 26165.8  97992.0    98119
read      415.8   665.2    80.4   135.8   155.7   339.1   434.7   491.6   533.8   584.1   647.8   762.4  1735.4  8892.1 31213.3  48118.4    48176
read      394.4   452.0    80.4   134.9   154.4   336.9   436.8   497.7   539.6   584.8   638.0   728.7  1339.7  5443.4 15700.1  34838.1    34929
read      419.0   545.2    74.4   141.6   164.1   349.2   440.7   496.1   538.0   589.7   661.1   787.8  1771.4  6460.7 26781.1  69806.7    69735
read      536.5  1177.0    80.4   138.8   161.3   385.5   510.7   582.7   639.7   714.2   805.4   966.1  3681.7 19475.9 36833.1  20740.5    20753
read      359.9   274.9    74.4   137.7   159.6   325.9   406.6   456.4   494.3   540.0   599.6   687.5   871.8  1333.7 10736.1  84644.0    84642
read      350.7   226.7    74.4   131.6   150.6   316.2   404.6   462.2   502.9   546.7   596.6   662.9   790.5  1490.1  7954.6  42367.2    42333
read      359.5   261.3    68.9   138.9   158.7   323.8   412.3   464.6   502.5   546.4   599.7   677.5   848.8  1894.7 10025.4  61687.3    61587
read      362.1   246.6    74.4   139.6   161.4   326.1   412.4   463.5   501.9   547.8   607.2   692.2   870.6  1381.9  9813.2  78164.7    77998
read      363.1   223.7    74.4   144.7   168.5   330.3   409.5   458.2   495.0   539.2   596.0   685.4   867.6  1208.3  7897.9  97605.1    97625
read      353.7   280.4    80.4   135.3   154.7   323.4   423.1   473.1   503.6   535.9   573.3   625.4   731.5  1902.8 11421.6  23820.3    23781
read      354.1   230.8    74.4   135.9   155.8   319.8   407.5   460.7   498.6   542.3   595.2   672.7   834.1  1411.3  8731.7  66629.7    66723
read      354.1   296.2    74.4   132.7   151.8   314.7   415.2   474.9   513.1   551.2   593.3   652.7   773.2  1849.1 10863.3  31047.3    31016
read      354.6   248.9    74.4   132.9   152.3   319.8   409.5   465.6   505.7   549.3   600.8   672.7   805.0  1594.6  9178.4  47304.7    47394
read      360.2   226.9    74.4   141.5   164.2   326.5   405.2   454.7   492.0   537.0   594.9   685.6   884.0  1286.1  8940.1  95230.2    95335
read      341.0   487.7    86.8   177.4   206.2   305.4   338.6   358.2   372.2   393.1   421.5   470.9   786.9  7798.7 16740.4   5277.6     5252

Total QPS = 51986.1 (43668336 / 840.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10786078745 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.80%,1.01%,100.00%
